"volume","sizeindex","species","xleft","ybottom","xright","ytop"
"400",260.70405,"banksia_integrifolia",330,0,494,100
"400",364.049175,"zelkova_serrata_greenvase",330,0,494,100
"400",382.79168,"agonis_flexuosa",330,0,494,100
"400",210.10938,"waterhousea_floribunda",330,0,494,100
"400",509.316826346553,"brachychiton_rupestris",330,0,494,100
"400",309.11004,"araucaria_heterophylla",330,0,494,100
"400",419.922245,"ficus_microcarpa_hillii",330,0,494,100
"400",310.318275,"ulmus_parvifolia_todd",330,0,494,100
"400",243.45448,"ulmus_parvifolia",330,0,494,100
"400",240.425515,"eucalyptus_gomphocephala",330,0,494,100
"400",246.44685,"tristaniopsis_laurina_luscious",330,0,494,100
"400",131.65192,"eucalyptus_sideroxylon_rosea",330,0,494,100
"400",231.65728,"ulmus_parvifolia",330,0,494,100
"400",169.98317,"eucalyptus_victrix",330,0,494,100
"400",346.86327,"araucaria_heterophylla",330,0,494,100
"400",375.460995,"zelkova_serrata_greenvase",330,0,494,100
"400",171.70911,"eucalyptus_sideroxylon_rosea",330,0,494,100
"400",552.736035,"pyrus_calleryana_chanticleer",330,0,494,100
"400",310.09381,"ulmus_parvifolia_todd",330,0,494,100
"400",305.524125,"zelkova_serrata_greenvase",330,0,494,100
"400",318.82227,"zelkova_serrata_greenvase",330,0,494,100
"400",171.446625,"waterhousea_floribunda_ameroo",330,0,494,100
"400",395.42535,"pyrus_calleryana_chanticleer",330,0,494,100
"400",591.114191038747,"brachychiton_rupestris",330,0,494,100
"400",779.859221150287,"platanus_acerifolia",330,0,494,100
"400",280.15304,"ulmus_parvifolia_todd",330,0,494,100
"400",464.85775,"pyrus_calleryana_chanticleer",330,0,494,100
"400",571.085685,"ficus_microcarpa_hillii",330,0,494,100
"400",384.098815,"corymbia_maculata",330,0,494,100
"400",479.869375,"zelkova_serrata_greenvase",330,0,494,100
"400",463.70275,"eucalyptus_saligna",330,0,494,100
"400",385.982567986465,"ficus_macrophylla",330,0,494,100
"400",190.71076,"lagerstroemia_indica_natchez",330,0,494,100
"400",460.21041,"pyrus_calleryana_chanticleer",330,0,494,100
"400",213.46066,"eucalyptus_gomphocephala",330,0,494,100
"400",222.94368,"eucalyptus_gomphocephala",330,0,494,100
"400",323.21905,"magnolia_grandiflora_exmouth",330,0,494,100
"400",417.40575,"jacaranda_mimosifolia",330,0,494,100
"400",205.020025,"waterhousea_floribunda_ameroo",330,0,494,100
"400",380.71765,"ficus_microcarpa_hillii",330,0,494,100
"400",297.895725,"ulmus_parvifolia_todd",330,0,494,100
"400",305.17553,"agonis_flexuosa",330,0,494,100
"400",323.131095,"corymbia_maculata",330,0,494,100
"400",511.377564549707,"ficus_macrophylla",330,0,494,100
"400",272.47615,"eucalyptus_gomphocephala",330,0,494,100
"400",341.5387,"zelkova_serrata_greenvase",330,0,494,100
"400",191.29936,"waterhousea_floribunda_ameroo",330,0,494,100
"400",308.108,"magnolia_grandiflora_exmouth",330,0,494,100
"400",225.56475,"waterhousea_floribunda_ameroo",330,0,494,100
"400",206.80109,"tristaniopsis_laurina_luscious",330,0,494,100
"400",432.146055,"ulmus_parvifolia_todd",330,0,494,100
"400",321.78768,"banksia_integrifolia",330,0,494,100
"400",169.983,"tristaniopsis_laurina_luscious",330,0,494,100
"400",481.734225,"ficus_microcarpa_hillii",330,0,494,100
"400",535.458,"ulmus_parvifolia_todd",330,0,494,100
"400",298.177875,"ficus_microcarpa_hillii",330,0,494,100
"400",566.144,"eucalyptus_saligna",330,0,494,100
"400",514.8615,"ulmus_parvifolia_todd",330,0,494,100
"400",605.186671106932,"brachychiton_rupestris",330,0,494,100
"400",300.379475,"zelkova_serrata_greenvase",330,0,494,100
"400",323.670395,"ulmus_parvifolia_todd",330,0,494,100
"400",554.585903429953,"brachychiton_rupestris",330,0,494,100
"400",349.38462,"waterhousea_floribunda",330,0,494,100
"400",445.74624,"corymbia_maculata",330,0,494,100
"400",219.451935,"eucalyptus_gomphocephala",330,0,494,100
"400",686.077489243274,"platanus_acerifolia",330,0,494,100
"400",228.70897,"eucalyptus_sideroxylon_rosea",330,0,494,100
"400",293.35936,"ficus_microcarpa_hillii",330,0,494,100
"400",283.70075,"zelkova_serrata_greenvase",330,0,494,100
"400",545.062225,"platanus_acerifolia",330,0,494,100
"400",427.60016,"zelkova_serrata_greenvase",330,0,494,100
"400",437.70056,"ulmus_parvifolia_todd",330,0,494,100
"400",455.47515,"eucalyptus_saligna",330,0,494,100
"400",332.964873343692,"ficus_macrophylla",330,0,494,100
"400",495.466785,"ulmus_parvifolia_todd",330,0,494,100
"400",195.09864,"tristaniopsis_laurina_luscious",330,0,494,100
"400",311.21892,"pyrus_calleryana_chanticleer",330,0,494,100
"400",355.7749,"agonis_flexuosa",330,0,494,100
"400",488.386215,"ficus_microcarpa_hillii",330,0,494,100
"400",348.3612,"agonis_flexuosa",330,0,494,100
"400",604.779871072389,"brachychiton_rupestris",330,0,494,100
"400",289.050495,"zelkova_serrata_greenvase",330,0,494,100
"400",208.6761,"waterhousea_floribunda",330,0,494,100
"400",288.52755,"ulmus_parvifolia_todd",330,0,494,100
"400",435.728725,"corymbia_maculata",330,0,494,100
"400",286.39161,"araucaria_heterophylla",330,0,494,100
"400",494.9414,"ulmus_parvifolia_todd",330,0,494,100
"400",166.110695,"lagerstroemia_indica_natchez",330,0,494,100
"400",297.694765,"ulmus_parvifolia_todd",330,0,494,100
"400",366.88496,"corymbia_maculata",330,0,494,100
"400",297.891,"platanus_acerifolia",330,0,494,100
"400",612.721066112902,"platanus_acerifolia",330,0,494,100
"400",412.22769,"zelkova_serrata_greenvase",330,0,494,100
"400",670.12379,"platanus_acerifolia",330,0,494,100
"400",498.335895,"ficus_microcarpa_hillii",330,0,494,100
"400",190.4448,"eucalyptus_gomphocephala",330,0,494,100
"400",640.056065,"araucaria_heterophylla",330,0,494,100
"400",379.766985,"araucaria_heterophylla",330,0,494,100
"400",156.30396,"lagerstroemia_indica_natchez",330,0,494,100
"400",231.713,"ulmus_parvifolia",330,0,494,100
"400",364.38664,"corymbia_maculata",330,0,494,100
"400",125.40298,"eucalyptus_victrix",330,0,494,100
"400",747.956931117403,"platanus_acerifolia",330,0,494,100
"400",190.90323,"eucalyptus_victrix",330,0,494,100
"400",445.12392,"ficus_microcarpa_hillii",330,0,494,100
"400",625.09572,"pyrus_calleryana_chanticleer",330,0,494,100
"400",251.43,"araucaria_heterophylla",330,0,494,100
"400",196.464825,"lagerstroemia_indica_natchez",330,0,494,100
"400",515.06464,"ficus_microcarpa_hillii",330,0,494,100
"400",312.67174,"ficus_microcarpa_hillii",330,0,494,100
"400",214.1546,"eucalyptus_sideroxylon_rosea",330,0,494,100
"400",343.01774,"zelkova_serrata_greenvase",330,0,494,100
"400",216.234,"eucalyptus_sideroxylon_rosea",330,0,494,100
"400",332.849385,"agonis_flexuosa",330,0,494,100
"400",428.53536,"pyrus_calleryana_chanticleer",330,0,494,100
"400",760.8216,"ulmus_parvifolia_todd",330,0,494,100
"400",313.594305,"zelkova_serrata_greenvase",330,0,494,100
"400",231.36077,"eucalyptus_sideroxylon_rosea",330,0,494,100
"400",333.39765,"pyrus_calleryana_chanticleer",330,0,494,100
"400",526.36987,"ulmus_parvifolia_todd",330,0,494,100
"400",323.2404,"zelkova_serrata_greenvase",330,0,494,100
"400",273.68559,"agonis_flexuosa",330,0,494,100
"400",287.29225,"pyrus_calleryana_chanticleer",330,0,494,100
"400",727.954019559727,"platanus_acerifolia",330,0,494,100
"400",290.77961,"pyrus_calleryana_chanticleer",330,0,494,100
"400",449.92792,"ficus_microcarpa_hillii",330,0,494,100
"400",584.89365,"eucalyptus_saligna",330,0,494,100
"400",331.45728,"zelkova_serrata_greenvase",330,0,494,100
"400",166.6227,"eucalyptus_sideroxylon_rosea",330,0,494,100
"400",276.54716,"araucaria_heterophylla",330,0,494,100
"400",480.52224,"corymbia_maculata",330,0,494,100
"400",268.376805,"zelkova_serrata_greenvase",330,0,494,100
"400",406.053675,"zelkova_serrata_greenvase",330,0,494,100
"400",331.134185,"ulmus_parvifolia_todd",330,0,494,100
"400",197.3111,"waterhousea_floribunda_ameroo",330,0,494,100
"400",332.267625,"banksia_integrifolia",330,0,494,100
"400",646.47973940201,"platanus_acerifolia",330,0,494,100
"400",563.102921054573,"ficus_macrophylla",330,0,494,100
"400",180.7674,"lagerstroemia_indica_natchez",330,0,494,100
"400",305.3754,"zelkova_serrata_greenvase",330,0,494,100
"400",421.08099,"corymbia_maculata",330,0,494,100
"400",308.60714,"pyrus_calleryana_chanticleer",330,0,494,100
"400",299.00558,"ulmus_parvifolia_todd",330,0,494,100
"400",480.58175,"ulmus_parvifolia_todd",330,0,494,100
"400",214.592,"eucalyptus_gomphocephala",330,0,494,100
"400",439.18392,"araucaria_heterophylla",330,0,494,100
"400",298.90318,"elaeocarpus_reticulatus_primadonna",330,0,494,100
"400",279.94376,"zelkova_serrata_greenvase",330,0,494,100
"400",534.359538332177,"brachychiton_rupestris",330,0,494,100
"400",575.350530545267,"platanus_acerifolia",330,0,494,100
"400",732.382665006202,"platanus_acerifolia",330,0,494,100
"400",206.19,"eucalyptus_sideroxylon_rosea",330,0,494,100
"400",298.70208,"zelkova_serrata_greenvase",330,0,494,100
"400",629.68899,"pyrus_calleryana_chanticleer",330,0,494,100
"400",295.42653,"waterhousea_floribunda",330,0,494,100
"400",337.868905,"zelkova_serrata_greenvase",330,0,494,100
"400",465.1279,"corymbia_maculata",330,0,494,100
"400",430.636515,"ulmus_parvifolia_todd",330,0,494,100
"400",419.69518,"pyrus_calleryana_chanticleer",330,0,494,100
"400",496.22334,"pyrus_calleryana_chanticleer",330,0,494,100
"400",455.512365,"banksia_integrifolia",330,0,494,100
"400",191.98795,"lagerstroemia_indica_natchez",330,0,494,100
"400",388.72944,"pyrus_calleryana_chanticleer",330,0,494,100
"400",422.590114756918,"brachychiton_rupestris",330,0,494,100
"400",473.68699,"corymbia_maculata",330,0,494,100
"400",457.016602187239,"platanus_acerifolia",330,0,494,100
"400",119.12121,"eucalyptus_victrix",330,0,494,100
"400",192.07308,"eucalyptus_sideroxylon_rosea",330,0,494,100
"400",609.46157287838,"platanus_acerifolia",330,0,494,100
"400",551.322908786683,"brachychiton_rupestris",330,0,494,100
"400",397.718016870289,"brachychiton_rupestris",330,0,494,100
"400",301.14837,"araucaria_heterophylla",330,0,494,100
"400",564.2109,"corymbia_maculata",330,0,494,100
"400",338.31168,"pyrus_calleryana_chanticleer",330,0,494,100
"400",247.75999,"banksia_integrifolia",330,0,494,100
"400",211.5835,"eucalyptus_gomphocephala",330,0,494,100
"400",360.63018,"corymbia_maculata",330,0,494,100
"400",287.598005,"agonis_flexuosa",330,0,494,100
"400",317.22264,"ulmus_parvifolia_todd",330,0,494,100
"400",493.4528,"corymbia_maculata",330,0,494,100
"400",354.34692,"zelkova_serrata_greenvase",330,0,494,100
"400",458.399658642708,"brachychiton_rupestris",330,0,494,100
"400",499.86855,"corymbia_maculata",330,0,494,100
"400",356.659861271214,"ficus_macrophylla",330,0,494,100
"400",281.27979,"ulmus_parvifolia_todd",330,0,494,100
"400",250.271015,"platanus_acerifolia",330,0,494,100
"400",188.39009,"eucalyptus_sideroxylon_rosea",330,0,494,100
"400",490.8618,"ficus_microcarpa_hillii",330,0,494,100
"400",482.403285,"corymbia_maculata",330,0,494,100
"400",275.2984,"ulmus_parvifolia_todd",330,0,494,100
"400",186.891575,"waterhousea_floribunda_ameroo",330,0,494,100
"400",130.413175,"eucalyptus_victrix",330,0,494,100
"400",168.52122,"eucalyptus_victrix",330,0,494,100
"400",185.94576,"lagerstroemia_indica_natchez",330,0,494,100
"400",282.73344,"araucaria_heterophylla",330,0,494,100
"400",299.509815,"banksia_integrifolia",330,0,494,100
"400",180.158795,"lagerstroemia_indica_natchez",330,0,494,100
"400",217.654785,"eucalyptus_sideroxylon_rosea",330,0,494,100
"400",437.33768,"corymbia_maculata",330,0,494,100
"400",214.76448,"eucalyptus_sideroxylon_rosea",330,0,494,100
"400",366.5571,"ulmus_parvifolia_todd",330,0,494,100
"400",301.532,"ficus_microcarpa_hillii",330,0,494,100
"400",189.317605,"waterhousea_floribunda_ameroo",330,0,494,100
"400",240.01525,"eucalyptus_gomphocephala",330,0,494,100
"400",519.61669,"corymbia_maculata",330,0,494,100
"400",193.354995,"lagerstroemia_indica_natchez",330,0,494,100
"45",70.702,"lagerstroemia_indica_natchez",51,0,75,1500
"45",76.2508,"lagerstroemia_indica_natchez",51,0,75,1500
"45",82.1863,"lagerstroemia_indica_natchez",51,0,75,1500
"45",91.17867,"lagerstroemia_indica_natchez",51,0,75,1500
"45",67.0225,"lagerstroemia_indica_natchez",51,0,75,1500
"45",83.8116,"lagerstroemia_indica_natchez",51,0,75,1500
"45",71.789225,"lagerstroemia_indica_natchez",51,0,75,1500
"45",35.12243,"lagerstroemia_indica_tuscarora",51,0,75,1500
"45",74.890745,"lagerstroemia_indica_natchez",51,0,75,1500
"45",59.21682,"lagerstroemia_indica_natchez",51,0,75,1500
"45",82.149645,"lagerstroemia_indica_natchez",51,0,75,1500
"45",33.056025,"lagerstroemia_indica_tuscarora",51,0,75,1500
"45",48.03398,"lagerstroemia_indica_tuscarora",51,0,75,1500
"45",83.85125,"lagerstroemia_indica_natchez",51,0,75,1500
"45",69.628385,"lagerstroemia_indica_natchez",51,0,75,1500
"45",90.65848,"lagerstroemia_indica_natchez",51,0,75,1500
"45",67.031685,"lagerstroemia_indica_natchez",51,0,75,1500
"45",53.99262,"lagerstroemia_indica_tuscarora",51,0,75,1500
"45",56.56882,"lagerstroemia_indica_tuscarora",51,0,75,1500
"45",84.545685,"lagerstroemia_indica_natchez",51,0,75,1500
"45",74.61552,"lagerstroemia_indica_natchez",51,0,75,1500
"45",57.9771,"lagerstroemia_indica_tuscarora",51,0,75,1500
"45",61.796115,"lagerstroemia_indica_tuscarora",51,0,75,1500
"45",53.88273,"lagerstroemia_indica_tuscarora",51,0,75,1500
"45",73.21696,"lagerstroemia_indica_natchez",51,0,75,1500
"45",86.371875,"lagerstroemia_indica_natchez",51,0,75,1500
"45",48.68222,"lagerstroemia_indica_tuscarora",51,0,75,1500
"45",75.175295,"lagerstroemia_indica_natchez",51,0,75,1500
"45",96.15177,"lagerstroemia_indica_natchez",51,0,75,1500
"45",65.81504,"lagerstroemia_indica_natchez",51,0,75,1500
"45",55.89243,"lagerstroemia_indica_tuscarora",51,0,75,1500
"45",71.93884,"lagerstroemia_indica_natchez",51,0,75,1500
"45",75.11634,"lagerstroemia_indica_natchez",51,0,75,1500
"45",70.60932,"lagerstroemia_indica_natchez",51,0,75,1500
"45",54.32915,"lagerstroemia_indica_tuscarora",51,0,75,1500
"45",40.96001,"lagerstroemia_indica_tuscarora",51,0,75,1500
"45",93.82248,"lagerstroemia_indica_natchez",51,0,75,1500
"45",95.18509,"lagerstroemia_indica_natchez",51,0,75,1500
"45",76.361625,"lagerstroemia_indica_natchez",51,0,75,1500
"45",39.91715,"lagerstroemia_indica_tuscarora",51,0,75,1500
"45",41.81767,"lagerstroemia_indica_tuscarora",51,0,75,1500
"45",70.559775,"lagerstroemia_indica_natchez",51,0,75,1500
"45",74.85611,"lagerstroemia_indica_natchez",51,0,75,1500
"45",53.03368,"lagerstroemia_indica_tuscarora",51,0,75,1500
"45",87.27735,"lagerstroemia_indica_natchez",51,0,75,1500
"45",71.36093,"lagerstroemia_indica_natchez",51,0,75,1500
"45",44.17084,"lagerstroemia_indica_tuscarora",51,0,75,1500
"45",76.59732,"lagerstroemia_indica_natchez",51,0,75,1500
"45",131.41792,"liquidambar_formosana",51,0,75,1500
"45",67.81434,"lagerstroemia_indica_natchez",51,0,75,1500
"45",105.612,"liquidambar_formosana",51,0,75,1500
"45",106.716885,"liquidambar_formosana",51,0,75,1500
"45",85.56272,"liquidambar_formosana",51,0,75,1500
"45",131.81805,"liquidambar_formosana",51,0,75,1500
"45",143.662155,"liquidambar_formosana",51,0,75,1500
"45",103.5432,"liquidambar_formosana",51,0,75,1500
"45",116.07519,"liquidambar_formosana",51,0,75,1500
"45",113.35974,"liquidambar_formosana",51,0,75,1500
"45",107.680885,"liquidambar_formosana",51,0,75,1500
"45",107.785625,"liquidambar_formosana",51,0,75,1500
"45",141.3042,"liquidambar_formosana",51,0,75,1500
"45",120.9492,"liquidambar_formosana",51,0,75,1500
"45",112.01764,"liquidambar_formosana",51,0,75,1500
"45",94.01761,"liquidambar_formosana",51,0,75,1500
"45",118.079775,"liquidambar_formosana",51,0,75,1500
"45",122.4525,"liquidambar_formosana",51,0,75,1500
"45",113.27831,"liquidambar_formosana",51,0,75,1500
"45",119.4589,"liquidambar_formosana",51,0,75,1500
"45",96.680675,"liquidambar_formosana",51,0,75,1500
"45",48.3552,"lagerstroemia_indica_tuscarora",51,0,75,1500
"45",46.382175,"lagerstroemia_indica_tuscarora",51,0,75,1500
"45",77.1696,"lagerstroemia_indica_natchez",51,0,75,1500
"45",50.6532,"lagerstroemia_indica_tuscarora",51,0,75,1500
"45",69.946695,"lagerstroemia_indica_natchez",51,0,75,1500
"45",54.7288,"lagerstroemia_indica_natchez",51,0,75,1500
"45",78.11176,"lagerstroemia_indica_natchez",51,0,75,1500
"45",70.44045,"lagerstroemia_indica_natchez",51,0,75,1500
"45",64.76625,"lagerstroemia_indica_natchez",51,0,75,1500
"45",105.1035,"liquidambar_formosana",51,0,75,1500
"45",115.76544,"liquidambar_formosana",51,0,75,1500
"45",119.65844,"liquidambar_formosana",51,0,75,1500
"45",76.1373,"lagerstroemia_indica_natchez",51,0,75,1500
"45",71.15244,"lagerstroemia_indica_natchez",51,0,75,1500
"45",80.31642,"lagerstroemia_indica_natchez",51,0,75,1500
"45",100.1056,"liquidambar_formosana",51,0,75,1500
"45",74.18455,"lagerstroemia_indica_natchez",51,0,75,1500
"45",95.77,"lagerstroemia_indica_natchez",51,0,75,1500
"45",44.04884,"lagerstroemia_indica_tuscarora",51,0,75,1500
"45",81.01665,"lagerstroemia_indica_natchez",51,0,75,1500
"45",30.88254,"lagerstroemia_indica_sioux",51,0,75,1500
"45",73.38835,"zelkova_serrata_wireless",51,0,75,1500
"45",44.662785,"ulmus_parvifolia",51,0,75,1500
"45",63.49746,"callistemon_kingsparkspecial",51,0,75,1500
"45",68.10612,"syzygium_armstrongii",51,0,75,1500
"45",32.384575,"olea_europaea_swanhill",51,0,75,1500
"45",130.58336,"eucalyptus_saligna",51,0,75,1500
"45",30.57993,"syzygium_armstrongii",51,0,75,1500
"45",65.22285,"lagerstroemia_indica_natchez",51,0,75,1500
"45",79.3146,"fraxinus_pennsylvanica_cimmaron",51,0,75,1500
"45",118.33637,"eucalyptus_saligna",51,0,75,1500
"45",30.53672,"gleditsia_triacanthos_elegantissima",51,0,75,1500
"45",56.967575,"olea_europaea_swanhill",51,0,75,1500
"45",68.810185,"lophostemon_confertus",51,0,75,1500
"45",65.623635,"lagerstroemia_indica_natchez",51,0,75,1500
"45",24.11089,"adansonia_gregorii",51,0,75,1500
"45",58.11255,"callistemon_kingsparkspecial",51,0,75,1500
"45",50.2405,"diospyros_humilis",51,0,75,1500
"45",76.544325,"brachychiton_acerifolius",51,0,75,1500
"45",124.635075,"eucalyptus_saligna",51,0,75,1500
"45",72.84008,"olea_europaea_mission",51,0,75,1500
"45",22.178605,"platanus_acerifolia",51,0,75,1500
"45",63.34601,"lagerstroemia_indica_kiowa",51,0,75,1500
"45",28.466565,"platanus_acerifolia",51,0,75,1500
"45",84.3718,"zelkova_serrata_musashino",51,0,75,1500
"45",93.62375,"eucalyptus_pilularis",51,0,75,1500
"45",67.974195,"olea_europaea_mission",51,0,75,1500
"45",275.466648742997,"ficus_rubiginosa",51,0,75,1500
"45",71.85741,"olea_europaea_mission",51,0,75,1500
"45",69.629265,"olea_europaea_mission",51,0,75,1500
"45",24.72118,"platanus_acerifolia",51,0,75,1500
"45",49.596825,"olea_europaea_swanhill",51,0,75,1500
"45",43.3884,"ulmus_parvifolia",51,0,75,1500
"45",56.62962,"angophora_costata",51,0,75,1500
"45",98.0271,"lagerstroemia_indica_biloxi",51,0,75,1500
"45",49.84515,"olea_europaea_tolleysupright",51,0,75,1500
"45",232.713174690108,"ficus_rubiginosa",51,0,75,1500
"45",39.143785,"delonix_regia",51,0,75,1500
"45",42.126045,"ulmus_parvifolia",51,0,75,1500
"45",63.190575,"zelkova_serrata_wireless",51,0,75,1500
"45",115.69537,"brachychiton_acerifolius",51,0,75,1500
"45",65.09349,"gleditsia_triacanthos_sunburst",51,0,75,1500
"45",63.671265,"gleditsia_triacanthos_sunburst",51,0,75,1500
"45",76.57155,"callistemon_kingsparkspecial",51,0,75,1500
"45",49.36104,"gleditsia_triacanthos_continental",51,0,75,1500
"45",37.56753,"magnolia_grandiflora_littlegem",51,0,75,1500
"45",27.1523,"platanus_acerifolia",51,0,75,1500
"45",50.02144,"magnolia_grandiflora_exmouth",51,0,75,1500
"45",78.37802,"zelkova_serrata_wireless",51,0,75,1500
"45",74.55558,"brachychiton_acerifolius",51,0,75,1500
"45",120.72192,"banksia_integrifolia",51,0,75,1500
"45",116.541345,"brachychiton_acerifolius",51,0,75,1500
"45",92.6662,"eucalyptus_pilularis",51,0,75,1500
"45",29.181165,"platanus_acerifolia",51,0,75,1500
"45",29.91037,"platanus_acerifolia",51,0,75,1500
"45",85.95072,"pyrus_calleryana_chanticleer",51,0,75,1500
"45",31.842,"corymbia_maculata",51,0,75,1500
"45",33.3661,"platanus_acerifolia",51,0,75,1500
"45",71.245575,"angophora_costata",51,0,75,1500
"45",39.48048,"platanus_acerifolia",51,0,75,1500
"45",42.8803,"lagerstroemia_indica_natchez",51,0,75,1500
"45",66.8426,"callistemon_kingsparkspecial",51,0,75,1500
"45",30.205005,"lagerstroemia_indica_zuni",51,0,75,1500
"45",78.892,"pyrus_calleryana_chanticleer",51,0,75,1500
"45",110.03383,"eucalyptus_saligna",51,0,75,1500
"45",32.0376,"melaleuca_quinquenervia",51,0,75,1500
"45",92.2687,"eucalyptus_pilularis",51,0,75,1500
"45",30.90558,"platanus_acerifolia",51,0,75,1500
"45",60.5472,"zelkova_serrata_goldenflame",51,0,75,1500
"45",75.34769,"syzygium_armstrongii",51,0,75,1500
"45",32.14862,"magnolia_grandiflora_exmouth",51,0,75,1500
"45",88.30785,"olea_europaea_mission",51,0,75,1500
"45",72.632585,"zelkova_serrata_greenvase",51,0,75,1500
"45",91.65799,"olea_europaea_mission",51,0,75,1500
"45",46.04742,"magnolia_grandiflora_exmouth",51,0,75,1500
"45",71.19525,"callistemon_kingsparkspecial",51,0,75,1500
"45",75.19752,"fraxinus_pennsylvanica_cimmaron",51,0,75,1500
"45",30.08144,"platanus_acerifolia",51,0,75,1500
"45",27.539145,"lagerstroemia_indica_zuni",51,0,75,1500
"45",33.156375,"lagerstroemia_indica_zuni",51,0,75,1500
"45",155.178934303574,"ficus_rubiginosa",51,0,75,1500
"45",47.775,"magnolia_grandiflora_exmouth",51,0,75,1500
"45",61.36366,"fraxinus_pennsylvanica_cimmaron",51,0,75,1500
"45",100.6348,"araucaria_heterophylla",51,0,75,1500
"45",105.12852,"pyrus_calleryana_chanticleer",51,0,75,1500
"45",52.5648,"olea_europaea_tolleysupright",51,0,75,1500
"45",65.34164,"gleditsia_triacanthos_continental",51,0,75,1500
"45",62.31106,"gleditsia_triacanthos_continental",51,0,75,1500
"45",105.656,"eucalyptus_pilularis",51,0,75,1500
"45",89.34171,"angophora_costata",51,0,75,1500
"45",22.20465,"platanus_acerifolia",51,0,75,1500
"45",40.36248,"ulmus_parvifolia",51,0,75,1500
"45",36.114,"magnolia_grandiflora_exmouth",51,0,75,1500
"45",45.117125,"lagerstroemia_indica_natchez",51,0,75,1500
"45",70.424415,"brachychiton_acerifolius",51,0,75,1500
"45",38.66625,"platanus_acerifolia",51,0,75,1500
"45",100.2672,"araucaria_heterophylla",51,0,75,1500
"45",34.96428,"lagerstroemia_indica_sioux",51,0,75,1500
"45",32.026875,"platanus_acerifolia",51,0,75,1500
"45",58.841475,"adansonia_gregorii",51,0,75,1500
"45",62.101215,"fraxinus_pennsylvanica_urbanite",51,0,75,1500
"45",57.15199,"fraxinus_griffithii",51,0,75,1500
"45",65.3654,"fraxinus_pennsylvanica_urbanite",51,0,75,1500
"45",75.241745,"fraxinus_pennsylvanica_cimmaron",51,0,75,1500
"45",45.5328,"callistemon_kingsparkspecial",51,0,75,1500
"45",28.72828,"lagerstroemia_indica_sioux",51,0,75,1500
"45",23.55874,"gleditsia_triacanthos_elegantissima",51,0,75,1500
"45",98.172825,"pyrus_calleryana_chanticleer",51,0,75,1500
"45",57.705295,"fraxinus_pennsylvanica_urbanite",51,0,75,1500
"45",54.38771,"magnolia_grandiflora_exmouth",51,0,75,1500
"45",68.95924,"fraxinus_pennsylvanica_urbanite",51,0,75,1500
"45",31.31124,"platanus_acerifolia",51,0,75,1500
"45",43.45754,"magnolia_grandiflora_exmouth",51,0,75,1500
"45",94.07398,"lagerstroemia_indica_biloxi",51,0,75,1500
"45",64.81216,"magnolia_grandiflora_exmouth",51,0,75,1500
"45",58.61527,"fraxinus_pennsylvanica_urbanite",51,0,75,1500
"45",75.026965,"olea_europaea_tolleysupright",51,0,75,1500
"45",63.21256,"fraxinus_pennsylvanica_urbanite",51,0,75,1500
"45",26.51716,"platanus_acerifolia",51,0,75,1500
"45",30.94236,"lagerstroemia_indica_zuni",51,0,75,1500
"45",61.912845,"angophora_costata",51,0,75,1500
"45",37.51448,"olea_europaea_tolleysupright",51,0,75,1500
"45",49.213725,"olea_europaea_newnoricamission",51,0,75,1500
"45",58.92635,"olea_europaea_swanhill",51,0,75,1500
"45",60.31695,"diospyros_humilis",51,0,75,1500
"45",28.5271,"lagerstroemia_indica_zuni",51,0,75,1500
"45",38.536245,"ulmus_parvifolia",51,0,75,1500
"45",29.65456,"olea_europaea_swanhill",51,0,75,1500
"45",146.515025,"eucalyptus_saligna",51,0,75,1500
"45",70.46398,"lophostemon_confertus",51,0,75,1500
"45",42.829125,"ulmus_parvifolia",51,0,75,1500
"45",77.2704,"acer_freemanii_autumnblaze",51,0,75,1500
"45",56.13798,"ulmus_parvifolia",51,0,75,1500
"45",36.067185,"eucalyptus_sideroxylon",51,0,75,1500
"45",115.017825,"araucaria_heterophylla",51,0,75,1500
"45",49.69218,"gleditsia_triacanthos_continental",51,0,75,1500
"45",97.755565,"araucaria_heterophylla",51,0,75,1500
"45",56.6661,"olea_europaea_tolleysupright",51,0,75,1500
"45",62.29574,"adansonia_gregorii",51,0,75,1500
"45",42.261225,"lagerstroemia_indica_sioux",51,0,75,1500
"45",66.396265,"olea_europaea_mission",51,0,75,1500
"45",70.4991,"pyrus_calleryana_chanticleer",51,0,75,1500
"45",49.241115,"lagerstroemia_indica_natchez",51,0,75,1500
"45",23.61296,"platanus_acerifolia",51,0,75,1500
"45",87.79252,"eucalyptus_pilularis",51,0,75,1500
"45",40.175135,"lagerstroemia_indica_natchez",51,0,75,1500
"45",52.0644,"olea_europaea_mission",51,0,75,1500
"45",66.61932,"gleditsia_triacanthos_sunburst",51,0,75,1500
"45",31.180925,"lagerstroemia_indica_sioux",51,0,75,1500
"45",70.607075,"lophostemon_confertus",51,0,75,1500
"45",115.23294,"eucalyptus_saligna",51,0,75,1500
"45",46.116395,"gleditsia_triacanthos_continental",51,0,75,1500
"45",92.57976,"acer_freemanii_autumnblaze",51,0,75,1500
"45",33.3098,"corymbia_maculata",51,0,75,1500
"45",101.01564,"brachychiton_acerifolius",51,0,75,1500
"45",84.5559,"olea_europaea_mission",51,0,75,1500
"45",80.520975,"acer_rubrum_fairviewflame",51,0,75,1500
"45",53.74454,"gleditsia_triacanthos_continental",51,0,75,1500
