"species","nursery","batch_id","volume","treenumb","crown_length","branchper30","crown_spread","crown_ratio","climate_region","genus_species","variety","origin","leaf_type"
"ficus_microcarpa_hillii","logans","fmh_3000",3000,1,428.7,4,370,0.0358403361897036,"Queensland","ficus_microcarpa","hillii","native","evergreen"
"ficus_microcarpa_hillii","plants direct","fmh_400",400,6,309.7,6,NA,NA,"Queensland","ficus_microcarpa","hillii","native","evergreen"
"ficus_microcarpa_hillii","logans","fmh_2000",2000,10,329.8,3,470,0.0578314847648321,"Queensland","ficus_microcarpa","hillii","native","evergreen"
"ficus_microcarpa_hillii","logans","fmh_400",400,3,377,13,318,0.0264742012918012,"Queensland","ficus_microcarpa","hillii","native","evergreen"
"ficus_microcarpa_hillii","plants direct","fmh_400",400,8,355.8,10,NA,NA,"Queensland","ficus_microcarpa","hillii","native","evergreen"
"ficus_microcarpa_hillii","logans","fmh_400",400,1,309,3,266,0.0185238774831166,"Queensland","ficus_microcarpa","hillii","native","evergreen"
"ficus_microcarpa_hillii","plants direct","fmh_400",400,9,358.3,16,NA,NA,"Queensland","ficus_microcarpa","hillii","native","evergreen"
"ficus_microcarpa_hillii","logans","fmh_2000",2000,9,361.7,11,328,0.0281654253369837,"Queensland","ficus_microcarpa","hillii","native","evergreen"
"ficus_microcarpa_hillii","greenstock","fmh_200",200,6,180.3,10,156,0.0063711499014801,"Queensland","ficus_microcarpa","hillii","native","evergreen"
"ficus_microcarpa_hillii","greenstock","fmh_200",200,8,179.3,13,124,0.00402542738679972,"Queensland","ficus_microcarpa","hillii","native","evergreen"
"ficus_microcarpa_hillii","logans","fmh_2000",2000,6,301.2,12,442,0.051146175597993,"Queensland","ficus_microcarpa","hillii","native","evergreen"
"ficus_microcarpa_hillii","logans","fmh_400",400,9,432.6,16,266,0.0185238774831166,"Queensland","ficus_microcarpa","hillii","native","evergreen"
"ficus_microcarpa_hillii","plants direct","fmh_45",45,5,153.7,10,118,0.00364529467571536,"Queensland","ficus_microcarpa","hillii","native","evergreen"
"ficus_microcarpa_hillii","greenstock","fmh_200",200,3,143.6,12,200,0.010471975511966,"Queensland","ficus_microcarpa","hillii","native","evergreen"
"ficus_microcarpa_hillii","logans","fmh_400",400,6,436.7,18,248,0.0161017095471989,"Queensland","ficus_microcarpa","hillii","native","evergreen"
"ficus_microcarpa_hillii","greenstock","fmh_200",200,5,185,14,192,0.00965097263182784,"Queensland","ficus_microcarpa","hillii","native","evergreen"
"ficus_microcarpa_hillii","plants direct","fmh_45",45,7,154.8,8,156,0.0063711499014801,"Queensland","ficus_microcarpa","hillii","native","evergreen"
"ficus_microcarpa_hillii","greenstock","fmh_200",200,2,211.3,11,156,0.0063711499014801,"Queensland","ficus_microcarpa","hillii","native","evergreen"
"ficus_microcarpa_hillii","logans","fmh_3000",3000,2,399.6,4,356,0.033179407212113,"Queensland","ficus_microcarpa","hillii","native","evergreen"
"ficus_microcarpa_hillii","logans","fmh_3000",3000,3,441.4,4,472,0.0583247148114457,"Queensland","ficus_microcarpa","hillii","native","evergreen"
"ficus_microcarpa_hillii","logans","fmh_2000",2000,5,410,4,514,0.0691663510589841,"Queensland","ficus_microcarpa","hillii","native","evergreen"
"ficus_microcarpa_hillii","plants direct","fmh_45",45,6,163.5,6,156,0.0063711499014801,"Queensland","ficus_microcarpa","hillii","native","evergreen"
"ficus_microcarpa_hillii","logans","fmh_2000",2000,7,399.7,6,326,0.0278229917377424,"Queensland","ficus_microcarpa","hillii","native","evergreen"
"ficus_microcarpa_hillii","logans","fmh_2000",2000,4,354.2,6,314,0.0258123724394449,"Queensland","ficus_microcarpa","hillii","native","evergreen"
"ficus_microcarpa_hillii","greenstock","fmh_200",200,7,283.8,6,166,0.00721414393019336,"Queensland","ficus_microcarpa","hillii","native","evergreen"
"ficus_microcarpa_hillii","logans","fmh_1000",1000,2,437.8,12,298,0.0232488328341157,"Queensland","ficus_microcarpa","hillii","native","evergreen"
"ficus_microcarpa_hillii","logans","fmh_400",400,8,47.5,15,294,0.0226288918838073,"Queensland","ficus_microcarpa","hillii","native","evergreen"
"ficus_microcarpa_hillii","logans","fmh_400",400,10,384.8,12,262,0.0179709571760848,"Queensland","ficus_microcarpa","hillii","native","evergreen"
"ficus_microcarpa_hillii","logans","fmh_400",400,7,377.6,18,220,0.0126710903694788,"Queensland","ficus_microcarpa","hillii","native","evergreen"
"ficus_microcarpa_hillii","logans","fmh_2000",2000,8,427.1,5,310,0.0251589211674983,"Queensland","ficus_microcarpa","hillii","native","evergreen"
"ficus_microcarpa_hillii","logans","fmh_400",400,5,439.3,7,336,0.0295561036849728,"Queensland","ficus_microcarpa","hillii","native","evergreen"
"ficus_microcarpa_hillii","logans","fmh_2000",2000,3,403.2,8,230,0.013849187614575,"Queensland","ficus_microcarpa","hillii","native","evergreen"
"ficus_microcarpa_hillii","plants direct","fmh_45",45,10,141.6,9,148,0.00573445379035257,"Queensland","ficus_microcarpa","hillii","native","evergreen"
"ficus_microcarpa_hillii","logans","fmh_2000",2000,2,415,8,284,0.0211156914223282,"Queensland","ficus_microcarpa","hillii","native","evergreen"
"ficus_microcarpa_hillii","plants direct","fmh_45",45,9,136.2,10,110,0.00316777259236971,"Queensland","ficus_microcarpa","hillii","native","evergreen"
"ficus_microcarpa_hillii","logans","fmh_400",400,4,432.2,16,252,0.0166253083227972,"Queensland","ficus_microcarpa","hillii","native","evergreen"
"ficus_microcarpa_hillii","plants direct","fmh_400",400,5,312.5,5,NA,NA,"Queensland","ficus_microcarpa","hillii","native","evergreen"
"ficus_microcarpa_hillii","plants direct","fmh_45",45,8,158.5,8,166,0.00721414393019336,"Queensland","ficus_microcarpa","hillii","native","evergreen"
"ficus_microcarpa_hillii","logans","fmh_1000",1000,1,306.6,8,294,0.0226288918838073,"Queensland","ficus_microcarpa","hillii","native","evergreen"
"ficus_microcarpa_hillii","greenstock","fmh_200",200,1,173.9,9,168,0.00738902592124319,"Queensland","ficus_microcarpa","hillii","native","evergreen"
"ficus_microcarpa_hillii","logans","fmh_1000",1000,3,426.2,10,210,0.0115453530019425,"Queensland","ficus_microcarpa","hillii","native","evergreen"
"ficus_microcarpa_hillii","logans","fmh_2000",2000,1,423.9,16,244,0.0155864883520102,"Queensland","ficus_microcarpa","hillii","native","evergreen"
"ficus_microcarpa_hillii","plants direct","fmh_45",45,4,150.1,10,162,0.00687066313340088,"Queensland","ficus_microcarpa","hillii","native","evergreen"
"ficus_microcarpa_hillii","logans","fmh_1000",1000,4,368.6,13,252,0.0166253083227972,"Queensland","ficus_microcarpa","hillii","native","evergreen"
"ficus_microcarpa_hillii","plants direct","fmh_400",400,4,347.7,8,NA,NA,"Queensland","ficus_microcarpa","hillii","native","evergreen"
"ficus_microcarpa_hillii","greenstock","fmh_200",200,4,184.6,3,184,0.008863480073328,"Queensland","ficus_microcarpa","hillii","native","evergreen"
"ficus_microcarpa_hillii","logans","fmh_1000",1000,8,417.8,10,282,0.0208193345153396,"Queensland","ficus_microcarpa","hillii","native","evergreen"
"ficus_microcarpa_hillii","plants direct","fmh_45",45,3,128,10,152,0.00604861305571155,"Queensland","ficus_microcarpa","hillii","native","evergreen"
"ficus_microcarpa_hillii","logans","fmh_3000",3000,4,321.7,4,408,0.0435801732905976,"Queensland","ficus_microcarpa","hillii","native","evergreen"
"ficus_microcarpa_hillii","logans","fmh_3000",3000,5,366.9,5,462,0.0558795085294016,"Queensland","ficus_microcarpa","hillii","native","evergreen"
"ficus_microcarpa_hillii","logans","fmh_1000",1000,5,404.6,10,370,0.0358403361897036,"Queensland","ficus_microcarpa","hillii","native","evergreen"
"ficus_microcarpa_hillii","logans","fmh_3001",3000,6,374.7,6,484,0.0613280773882776,"Queensland","ficus_microcarpa","hillii","native","evergreen"
"ficus_microcarpa_hillii","plants direct","fmh_45",45,2,137.5,11,126,0.0041563270806993,"Queensland","ficus_microcarpa","hillii","native","evergreen"
"ficus_microcarpa_hillii","logans","fmh_1000",1000,10,414.6,4,308,0.0248353371241785,"Queensland","ficus_microcarpa","hillii","native","evergreen"
"ficus_microcarpa_hillii","logans","fmh_1000",1000,7,444.8,12,214,0.0119893647636498,"Queensland","ficus_microcarpa","hillii","native","evergreen"
"ficus_microcarpa_hillii","plants direct","fmh_45",45,1,150.2,11,132,0.00456159253301238,"Queensland","ficus_microcarpa","hillii","native","evergreen"
"ficus_microcarpa_hillii","plants direct","fmh_400",400,1,320,9,NA,NA,"Queensland","ficus_microcarpa","hillii","native","evergreen"
"ficus_microcarpa_hillii","plants direct","fmh_400",400,2,327.1,8,NA,NA,"Queensland","ficus_microcarpa","hillii","native","evergreen"
"ficus_microcarpa_hillii","plants direct","fmh_400",400,3,337.6,12,NA,NA,"Queensland","ficus_microcarpa","hillii","native","evergreen"
"ficus_microcarpa_hillii","logans","fmh_1000",1000,9,346.6,11,256,0.0171572846788051,"Queensland","ficus_microcarpa","hillii","native","evergreen"
"ficus_microcarpa_hillii","logans","fmh_1000",1000,6,341.4,13,280,0.0205250720034533,"Queensland","ficus_microcarpa","hillii","native","evergreen"
"ficus_microcarpa_hilliiflash","speciality","fh_50",50,2,103.6,9,68,0.00121056036918327,"Victoria","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","mangrove mountain","001-A-036",200,2,296.3,11,164,0.00704135633424592,"New South Wales","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","mangrove mountain","001-A-036",200,8,270.4,8,210,0.0115453530019425,"New South Wales","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","mangrove mountain","001-A-036",200,9,302.4,6,198,0.0102635831992779,"New South Wales","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","mangrove mountain","001-A-036",200,1,263.9,12,186,0.00905721162029937,"New South Wales","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","pallara","2_ff",100,5,203.9,11,98,0.00251432132042303,"Queensland","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","benara","A40247",30,8,194.5,11,116,0.00352277256222535,"Western Australia","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","speciality","fh_50",50,1,133.2,11,58,0.000880693140556339,"Victoria","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","speciality","fh_40cm",35,9,126,15,86.8,0.00197245941953186,"Victoria","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","benara","A40247",30,7,176.8,18,88,0.00202737445911661,"Western Australia","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","mangrove mountain","001-A-036",200,5,298.1,14,164,0.00704135633424592,"New South Wales","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","mangrove mountain","001-A-036",200,10,297,10,240,0.015079644737231,"New South Wales","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","benara","A40247",30,9,164.1,15,74,0.00143361344758814,"Western Australia","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","speciality","fh_40cm",35,8,126.5,11,103.2,0.00278822631191401,"Victoria","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","speciality","fh_100",100,8,232.1,9,124,0.00402542738679972,"Victoria","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","benara","A40247",30,4,200.6,14,100,0.00261799387799149,"Western Australia","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","speciality","fh_40cm",35,7,132.3,14,72.8,0.00138749486743344,"Victoria","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","speciality","fh_100",100,5,223,10,116,0.00352277256222535,"Victoria","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","speciality","fh_100",100,4,224,13,92,0.002215870018332,"Victoria","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","speciality","fh_100",100,9,228,9,122,0.00389662208800254,"Victoria","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","speciality","fh_100",100,6,251.1,10,126,0.0041563270806993,"Victoria","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","speciality","fh_40cm",35,10,144,12,82.8,0.00179485471484892,"Victoria","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","mangrove mountain","001-A-036",200,3,265.8,12,176,0.00810949783646645,"New South Wales","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","speciality","fh_40cm",35,5,131.6,14,90,0.00212057504117311,"Victoria","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","speciality","fh_40cm",35,6,133.8,12,102,0.00272376083066235,"Victoria","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","trees impact","3789",600,1,334,9,210,0.0115453530019425,"New South Wales","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","benara","A40247",30,5,172.4,16,100,0.00261799387799149,"Western Australia","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","pallara","8_ff",45,3,165.5,12,112,0.00328401152055253,"Queensland","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","speciality","fh_100",100,7,251.9,8,130,0.00442440965380563,"Victoria","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","speciality","fh_50",50,3,124.1,9,82,0.00176033908356148,"Victoria","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","trees impact","3789",600,3,349.7,13,202,0.0106824622197565,"New South Wales","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","established tree transplanters","fm_500",500,1,338,9,362,0.0343072389747517,"Victoria","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","logans","fmf_100",100,10,194.7,10,142,0.00527892285558205,"Queensland","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","established tree transplanters","fm_500",500,2,348.9,7,342,0.0306211035945397,"Victoria","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","mangrove mountain","001-A-036",200,6,285.1,12,250,0.0163624617374468,"New South Wales","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","mangrove mountain","001-A-036",200,7,259.3,6,186,0.00905721162029937,"New South Wales","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","mangrove mountain","001-A-020",100,2,214,15,120,0.00376991118430775,"New South Wales","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","mangrove mountain","001-A-036",200,4,282,9,218,0.0124417541057668,"New South Wales","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","pallara","2_ff",100,9,219.3,12,120,0.00376991118430775,"Queensland","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","pallara","2_ff",100,10,201.6,11,106,0.00294157792131124,"Queensland","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","pallara","8_ff",45,2,160.1,11,92,0.002215870018332,"Queensland","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","trees impact","3789",600,2,315.6,9,178,0.00829485180302825,"New South Wales","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","mangrove mountain","001-A-020",100,9,242.6,14,184,0.008863480073328,"New South Wales","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","pallara","2_ff",100,3,210.7,10,120,0.00376991118430775,"Queensland","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","pallara","2_ff",100,4,195.7,8,108,0.00305362805928928,"Queensland","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","speciality","fh_50",50,4,134.7,7,62,0.00100635684669993,"Victoria","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","speciality","fh_40cm",35,2,135.4,10,59.6,0.000929953313364627,"Victoria","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","pallara","2_ff",100,6,212.7,12,128,0.00428932116970126,"Queensland","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","mangrove mountain","001-A-020",100,3,228,12,176,0.00810949783646645,"New South Wales","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","speciality","fh_100",100,10,229.2,11,118,0.00364529467571536,"Victoria","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","pallara","2_ff",100,8,189.5,9,100,0.00261799387799149,"Queensland","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","benara","A40247",30,3,204.8,14,124,0.00402542738679972,"Western Australia","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","speciality","fh_50",50,6,135,11,66,0.00114039813325309,"Victoria","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","benara","A40247",30,6,165.4,14,94,0.00231325939059328,"Western Australia","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","pallara","8_ff",45,1,169.4,13,112,0.00328401152055253,"Queensland","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","benara","21628",90,4,167.5,12,168,0.00738902592124319,"Western Australia","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","mangrove mountain","001-A-020",100,10,209.5,18,140,0.00513126800086333,"New South Wales","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","benara","21628",90,8,185.5,14,158,0.00653555991701797,"Western Australia","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","logans","fmf_100",100,9,223.9,10,132,0.00456159253301238,"Queensland","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","trees impact","3789",600,4,400.3,4,236,0.0145811787028614,"New South Wales","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","pallara","8_ff",45,4,158,17,124,0.00402542738679972,"Queensland","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","pallara","8_ff",45,5,167.3,10,122,0.00389662208800254,"Queensland","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","speciality","fh_50",50,5,139.8,15,76,0.00151215326392789,"Victoria","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","benara","A40247",30,2,201.9,14,74,0.00143361344758814,"Western Australia","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","benara","A40247",30,1,169.4,10,100,0.00261799387799149,"Western Australia","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","established tree transplanters","fm_500",500,4,307.2,6,348,0.0317049530600282,"Victoria","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","pallara","2_ff",100,7,190.1,12,114,0.00340234484383775,"Queensland","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","mangrove mountain","001-A-020",100,4,224.5,13,158,0.00653555991701797,"New South Wales","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","benara","21628",90,3,188.2,8,144,0.00542867210540316,"Western Australia","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","mangrove mountain","001-A-020",100,8,238.6,16,162,0.00687066313340088,"New South Wales","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","speciality","fh_100",100,2,241.6,11,136,0.00484224147673307,"Victoria","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","trees impact","3789",600,6,340.1,7,220,0.0126710903694788,"New South Wales","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","benara","21628",90,7,153.8,14,150,0.00589048622548086,"Western Australia","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","benara","21628",90,6,170.3,11,150,0.00589048622548086,"Western Australia","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","trees impact","3789",600,5,425,10,332,0.0288565757207734,"New South Wales","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","trees impact","3664.1",1500,1,545.9,4,362,0.0343072389747517,"New South Wales","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","established tree transplanters","fm_500",500,6,358.2,8,314,0.0258123724394449,"Victoria","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","mangrove mountain","001-A-020",100,1,234,11,124,0.00402542738679972,"New South Wales","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","speciality","fh_40cm",35,3,140.1,13,74.8,0.00146477804671175,"Victoria","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","established tree transplanters","fm_500",500,5,374.2,3,292,0.0223220630013067,"Victoria","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","speciality","fh_50",50,9,143.5,14,80,0.00167551608191456,"Victoria","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","speciality","fh_50",50,8,129.4,9,92,0.002215870018332,"Victoria","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","mangrove mountain","001-A-020",100,7,224,12,186,0.00905721162029938,"New South Wales","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","speciality","fh_100",100,1,242.2,13,136,0.00484224147673307,"Victoria","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","speciality","fh_100",100,3,237,10,130,0.00442440965380562,"Victoria","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","speciality","fh_40cm",35,1,130.9,8,94,0.00231325939059328,"Victoria","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","benara","21628",90,5,153.4,10,184,0.008863480073328,"Western Australia","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","pallara","2_ff",100,1,216.5,7,120,0.00376991118430775,"Queensland","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","pallara","8_ff",45,10,178.9,9,104,0.0028316221784356,"Queensland","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","established tree transplanters","fm_500",500,3,364.7,4,322,0.027144407724567,"Victoria","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","speciality","fh_40cm",35,4,124.6,13,65,0.00110610241345141,"Victoria","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","established tree transplanters","fm_500",500,7,434.1,11,278,0.0202329038866695,"Victoria","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","benara","A40247",30,10,181.5,15,74,0.00143361344758814,"Western Australia","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","benara","21628",90,1,166,14,146,0.00558051575032667,"Western Australia","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","pallara","8_ff",45,6,167.5,10,112,0.00328401152055253,"Queensland","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","speciality","fh_50",50,10,150.6,7,80,0.00167551608191456,"Victoria","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","mangrove mountain","001-A-020",100,5,244,13,154,0.00620883428104463,"New South Wales","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","benara","21628",90,9,173,11,148,0.00573445379035257,"Western Australia","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","logans","fmf_100",100,8,199.8,13,170,0.00756600230739542,"Queensland","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","trees impact","3664.1",1500,2,421.8,6,526,0.0724336074187175,"New South Wales","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","logans","fmf_100",100,7,226.9,13,170,0.00756600230739542,"Queensland","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","established tree transplanters","fm_500",500,10,375.9,7,336,0.0295561036849728,"Victoria","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","logans","fmf_100",100,5,212.6,11,132,0.00456159253301238,"Queensland","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","benara","21628",90,10,172.7,14,140,0.00513126800086333,"Western Australia","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","speciality","fh_50",50,7,132.3,5,68,0.00121056036918327,"Victoria","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","logans","fmf_100",100,1,208,12,132,0.00456159253301238,"Queensland","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","pallara","2_ff",100,2,181.1,8,142,0.00527892285558205,"Queensland","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","logans","fmf_100",100,6,213.3,10,150,0.00589048622548086,"Queensland","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","logans","fmf_100",100,3,209.8,11,160,0.00670206432765823,"Queensland","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","established tree transplanters","fm_500",500,9,443,5,306,0.0245138474759612,"Victoria","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","logans","fmf_100",100,4,229.2,13,122,0.00389662208800254,"Queensland","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","mangrove mountain","001-A-020",100,6,221.7,15,118,0.00364529467571536,"New South Wales","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","pallara","8_ff",45,9,146.7,8,92,0.002215870018332,"Queensland","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","benara","21628",90,2,172,9,154,0.00620883428104463,"Western Australia","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","pallara","8_ff",45,7,162.2,11,92,0.002215870018332,"Queensland","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","established tree transplanters","fm_500",500,8,455.5,6,266,0.0185238774831166,"Victoria","ficus_microcarpa","hilliiflash","native","evergreen"
"ficus_microcarpa_hilliiflash","logans","fmf_100",100,2,217.3,12,126,0.0041563270806993,"Queensland","ficus_microcarpa","hilliiflash","native","evergreen"
