"nursery","species","genus_species","volume","climate_region","origin","leaf_type","calliper300.mean","rcd.mean","height_m.mean","sizeindex.mean","calliper300.se","rcd.se","height_m.se","sizeindex.se","longitude","latitude","tmean_1","tmean_2","tmean_3","tmean_4","tmean_5","tmean_6","tmean_7","tmean_8","tmean_9","tmean_10","tmean_11","tmean_12","prec_1","prec_2","prec_3","prec_4","prec_5","prec_6","prec_7","prec_8","prec_9","prec_10","prec_11","prec_12","MAT","MAP"
"flemings","angophora_costata","angophora_costata",100,"Victoria","native","evergreen",40.0335,49.06625,2.89555,116.49746625,0.926791941393309,1.21192989174292,0.0613368814524817,4.51499643302751,-37.862445,145.444704,18.6,18.9,17.2,13.9,11.1,8.7,7.9,8.9,10.6,12.9,14.8,16.8,64,56,69,89,109,93,98,109,110,106,95,87,13.3583333333333,1085
"flemings","platanus_acerifolia","platanus_acerifolia",150,"Victoria","non-native","deciduous",53.3856,65.1026,4.22564,225.9343376,0.475563728642124,0.711624615463331,0.0843924538490656,5.47859570602846,-37.862445,145.444704,18.6,18.9,17.2,13.9,11.1,8.7,7.9,8.9,10.6,12.9,14.8,16.8,64,56,69,89,109,93,98,109,110,106,95,87,13.3583333333333,1085
"flemings","fraxinus_pennsylvanica_urbanite","fraxinus_pennsylvanica",45,"Victoria","non-native","deciduous",26.9175555555556,44.0388888888889,2.45066666666667,66.0721953333333,0.271987244493612,0.75929389528455,0.0232165040565125,1.05469762931305,-37.862445,145.444704,18.6,18.9,17.2,13.9,11.1,8.7,7.9,8.9,10.6,12.9,14.8,16.8,64,56,69,89,109,93,98,109,110,106,95,87,13.3583333333333,1085
"flemings","zelkova_serrata_goldenflame","zelkova_serrata",45,"Victoria","non-native","deciduous",23.6585714285714,34.7296428571429,2.47285714285714,58.5006482142857,0.52827976806215,0.93403979965055,0.0753526403529649,2.14793309069015,-37.862445,145.444704,18.6,18.9,17.2,13.9,11.1,8.7,7.9,8.9,10.6,12.9,14.8,16.8,64,56,69,89,109,93,98,109,110,106,95,87,13.3583333333333,1085
"flemings","pyrus_calleryana_chanticleer","pyrus_calleryana",150,"Victoria","non-native","deciduous",51.423125,64.28375,3.712,190.460695,1.42375570282942,1.13678735525666,0.058312887573356,3.55305425580735,-37.862445,145.444704,18.6,18.9,17.2,13.9,11.1,8.7,7.9,8.9,10.6,12.9,14.8,16.8,64,56,69,89,109,93,98,109,110,106,95,87,13.3583333333333,1085
"flemings","angophora_costata","angophora_costata",45,"Victoria","native","evergreen",25.0697777777778,34.7713333333333,2.02737777777778,51.2044678888889,0.588091201688929,0.763990543465723,0.0424567431544355,1.8240684334244,-37.862445,145.444704,18.6,18.9,17.2,13.9,11.1,8.7,7.9,8.9,10.6,12.9,14.8,16.8,64,56,69,89,109,93,98,109,110,106,95,87,13.3583333333333,1085
"flemings","ulmus_parvifolia_todd","ulmus_parvifolia",150,"Victoria","non-native","deciduous",32.721,43.03775,3.0572,100.225959,0.394757187194996,0.873860797884278,0.0617644762490203,2.68723006013599,-37.862445,145.444704,18.6,18.9,17.2,13.9,11.1,8.7,7.9,8.9,10.6,12.9,14.8,16.8,64,56,69,89,109,93,98,109,110,106,95,87,13.3583333333333,1085
"flemings","waterhousea_floribunda","waterhousea_floribunda",45,"Victoria","native","evergreen",27.34425,38.61975,1.5804,43.2586935,0.563132717249533,0.485479615675923,0.0327409609864431,1.35450964299165,-37.862445,145.444704,18.6,18.9,17.2,13.9,11.1,8.7,7.9,8.9,10.6,12.9,14.8,16.8,64,56,69,89,109,93,98,109,110,106,95,87,13.3583333333333,1085
"flemings","corymbia_citriodora","corymbia_citriodora",100,"Victoria","native","evergreen",34.8811111111111,46.387037037037,3.39774074074074,118.677225185185,0.752498655162182,0.735110330462672,0.0471989965787576,3.27796972583651,-37.862445,145.444704,18.6,18.9,17.2,13.9,11.1,8.7,7.9,8.9,10.6,12.9,14.8,16.8,64,56,69,89,109,93,98,109,110,106,95,87,13.3583333333333,1085
"flemings","pyrus_calleryana_chanticleer","pyrus_calleryana",45,"Victoria","non-native","deciduous",32.7027777777778,51.4407777777778,2.60408888888889,85.4442502222222,0.427868913288257,3.25152753129302,0.0239138990526688,1.71525286004387,-37.862445,145.444704,18.6,18.9,17.2,13.9,11.1,8.7,7.9,8.9,10.6,12.9,14.8,16.8,64,56,69,89,109,93,98,109,110,106,95,87,13.3583333333333,1085
"flemings","ulmus_parvifolia_reflection","ulmus_parvifolia",45,"Victoria","non-native","deciduous",26.5163636363636,39.1727272727273,2.44127272727273,65.2193581818182,0.979851586839255,1.72791629159048,0.0972876793945846,4.41043148934604,-37.862445,145.444704,18.6,18.9,17.2,13.9,11.1,8.7,7.9,8.9,10.6,12.9,14.8,16.8,64,56,69,89,109,93,98,109,110,106,95,87,13.3583333333333,1085
"flemings","brachychiton_acerifolius","brachychiton_acerifolius",750,"Victoria","native","deciduous",138.623955433041,148.252829490101,5.04375,699.377112907805,4.6682435578141,5.34118392955102,0.0799514175400702,27.7948937254591,-37.862445,145.444704,18.6,18.9,17.2,13.9,11.1,8.7,7.9,8.9,10.6,12.9,14.8,16.8,64,56,69,89,109,93,98,109,110,106,95,87,13.3583333333333,1085
"flemings","ulmus_parvifolia_allee","ulmus_parvifolia",300,"Victoria","non-native","deciduous",58.5189285714286,66.4917857142857,4.12671428571429,241.232588571429,0.682955998005677,0.934748689141864,0.122880645592479,7.05705313754482,-37.862445,145.444704,18.6,18.9,17.2,13.9,11.1,8.7,7.9,8.9,10.6,12.9,14.8,16.8,64,56,69,89,109,93,98,109,110,106,95,87,13.3583333333333,1085
"flemings","olea_europaea_tolleysupright","olea_europaea",45,"Victoria","non-native","evergreen",19.7566666666667,24.8487179487179,1.65769230769231,32.9098901282051,0.35862471284111,0.384099526977645,0.0342167646373604,1.03885330138264,-37.862445,145.444704,18.6,18.9,17.2,13.9,11.1,8.7,7.9,8.9,10.6,12.9,14.8,16.8,64,56,69,89,109,93,98,109,110,106,95,87,13.3583333333333,1085
"flemings","callistemon_kingsparkspecial","callistemon_kingsparkspecial",45,"Victoria","native","evergreen",25.6694615384615,34.2183076923077,2.49704615384615,64.0422284615385,0.462283747820017,0.384666021426303,0.0256529203500344,1.25196660760621,-37.862445,145.444704,18.6,18.9,17.2,13.9,11.1,8.7,7.9,8.9,10.6,12.9,14.8,16.8,64,56,69,89,109,93,98,109,110,106,95,87,13.3583333333333,1085
"flemings","araucaria_heterophylla","araucaria_heterophylla",1500,"Victoria","native","evergreen",193.373255856653,265.152135191098,6.722,1300.26469069193,2.06901426019449,9.23098669933,0.198,52.1958185166451,-37.862445,145.444704,18.6,18.9,17.2,13.9,11.1,8.7,7.9,8.9,10.6,12.9,14.8,16.8,64,56,69,89,109,93,98,109,110,106,95,87,13.3583333333333,1085
"flemings","lagerstroemia_indica_biloxi","lagerstroemia_indica",45,"Victoria","non-native","deciduous",31.435375,34.093125,2.818325,88.6644575,0.309969724922596,0.328277882576793,0.0248387204834792,1.29807264572629,-37.862445,145.444704,18.6,18.9,17.2,13.9,11.1,8.7,7.9,8.9,10.6,12.9,14.8,16.8,64,56,69,89,109,93,98,109,110,106,95,87,13.3583333333333,1085
"flemings","ulmus_parvifolia_reflection","ulmus_parvifolia",150,"Victoria","non-native","deciduous",39.4455,56.622,3.4614,136.657387,0.425411859261117,0.78521170460751,0.0381127413423855,2.46625312793459,-37.862445,145.444704,18.6,18.9,17.2,13.9,11.1,8.7,7.9,8.9,10.6,12.9,14.8,16.8,64,56,69,89,109,93,98,109,110,106,95,87,13.3583333333333,1085
"flemings","zelkova_serrata_greenvase","zelkova_serrata",45,"Victoria","non-native","deciduous",27.4228125,36.42625,3.567125,98.2004884375,0.624233524804286,1.10011415127401,0.070669174975138,3.57045105289151,-37.862445,145.444704,18.6,18.9,17.2,13.9,11.1,8.7,7.9,8.9,10.6,12.9,14.8,16.8,64,56,69,89,109,93,98,109,110,106,95,87,13.3583333333333,1085
"flemings","ulmus_parvifolia_allee","ulmus_parvifolia",750,"Victoria","non-native","deciduous",69.5305,78.9185,4.2177,293.3075125,0.921273409170396,2.2903737019195,0.0901042667629501,7.53534946150074,-37.862445,145.444704,18.6,18.9,17.2,13.9,11.1,8.7,7.9,8.9,10.6,12.9,14.8,16.8,64,56,69,89,109,93,98,109,110,106,95,87,13.3583333333333,1085
"flemings","lagerstroemia_indica_sioux","lagerstroemia_indica",300,"Victoria","non-native","deciduous",50.9192857142857,56.0457142857143,3.13957142857143,159.677019285714,0.771945153315889,0.764751304557978,0.0999249378147362,4.6817903615133,-37.862445,145.444704,18.6,18.9,17.2,13.9,11.1,8.7,7.9,8.9,10.6,12.9,14.8,16.8,64,56,69,89,109,93,98,109,110,106,95,87,13.3583333333333,1085
"flemings","lagerstroemia_indica_tuscarora","lagerstroemia_indica",150,"Victoria","non-native","deciduous",51.0040909090909,54.0290909090909,3.194,163.095254545455,1.02882210189876,1.5036401011276,0.0619580503243929,5.30699105323245,-37.862445,145.444704,18.6,18.9,17.2,13.9,11.1,8.7,7.9,8.9,10.6,12.9,14.8,16.8,64,56,69,89,109,93,98,109,110,106,95,87,13.3583333333333,1085
"flemings","gleditsia_triacanthos_continental","gleditsia_triacanthos",45,"Victoria","non-native","deciduous",24.5478409090909,38.3597727272727,2.37140909090909,58.18996125,0.299228014735448,0.539484914922365,0.0386897225125636,1.14831150030085,-37.862445,145.444704,18.6,18.9,17.2,13.9,11.1,8.7,7.9,8.9,10.6,12.9,14.8,16.8,64,56,69,89,109,93,98,109,110,106,95,87,13.3583333333333,1085
"flemings","ulmus_parvifolia_todd","ulmus_parvifolia",300,"Victoria","non-native","deciduous",58.08,80.00375,4.289,249.90311375,2.94151534077251,3.24101474271562,0.0915559937961464,17.8104653506276,-37.862445,145.444704,18.6,18.9,17.2,13.9,11.1,8.7,7.9,8.9,10.6,12.9,14.8,16.8,64,56,69,89,109,93,98,109,110,106,95,87,13.3583333333333,1085
"flemings","magnolia_grandiflora_greenback","magnolia_grandiflora",300,"Victoria","non-native","evergreen",70.5635,79.818,3.1648,223.227655,2.35543980913214,0.784064977466083,0.029369598794218,7.4851224720956,-37.862445,145.444704,18.6,18.9,17.2,13.9,11.1,8.7,7.9,8.9,10.6,12.9,14.8,16.8,64,56,69,89,109,93,98,109,110,106,95,87,13.3583333333333,1085
"flemings","lagerstroemia_indica_sioux","lagerstroemia_indica",45,"Victoria","non-native","deciduous",18.7907777777778,21.2186666666667,1.72044444444444,32.3576641111111,0.18582677360046,0.308717058521589,0.0188954207363475,0.52198142741988,-37.862445,145.444704,18.6,18.9,17.2,13.9,11.1,8.7,7.9,8.9,10.6,12.9,14.8,16.8,64,56,69,89,109,93,98,109,110,106,95,87,13.3583333333333,1085
"flemings","ulmus_parvifolia_athena","ulmus_parvifolia",300,"Victoria","non-native","deciduous",64.944,71.2746666666667,3.33333333333333,216.495698333333,1.04533056972424,0.774576146256265,0.0480693612612389,4.76643759147491,-37.862445,145.444704,18.6,18.9,17.2,13.9,11.1,8.7,7.9,8.9,10.6,12.9,14.8,16.8,64,56,69,89,109,93,98,109,110,106,95,87,13.3583333333333,1085
"flemings","lagerstroemia_indica_kiowa","lagerstroemia_indica",45,"Victoria","non-native","deciduous",28.2723333333333,33.9043333333333,2.032,57.6142493333333,0.724857599589422,0.762593767328487,0.0413800043729428,2.21566394571522,-37.862445,145.444704,18.6,18.9,17.2,13.9,11.1,8.7,7.9,8.9,10.6,12.9,14.8,16.8,64,56,69,89,109,93,98,109,110,106,95,87,13.3583333333333,1085
"flemings","olea_europaea_newnoricamission","olea_europaea",45,"Victoria","non-native","evergreen",21.9044444444444,26.7192592592593,2.11922222222222,46.8607462962963,0.661866981526173,0.552811301459758,0.0569182032512317,2.29115929952668,-37.862445,145.444704,18.6,18.9,17.2,13.9,11.1,8.7,7.9,8.9,10.6,12.9,14.8,16.8,64,56,69,89,109,93,98,109,110,106,95,87,13.3583333333333,1085
"flemings","zelkova_serrata_wireless","zelkova_serrata",45,"Victoria","non-native","deciduous",25.6995555555556,35.3775555555556,2.76508888888889,70.9032484444444,0.30151012270987,0.538957505263967,0.0463750828061252,1.28552471445476,-37.862445,145.444704,18.6,18.9,17.2,13.9,11.1,8.7,7.9,8.9,10.6,12.9,14.8,16.8,64,56,69,89,109,93,98,109,110,106,95,87,13.3583333333333,1085
"flemings","lagerstroemia_indica_natchez","lagerstroemia_indica",45,"Victoria","non-native","deciduous",24.2657777777778,28.882,2.15351111111111,52.4654131111111,0.346649728445301,0.393322720709423,0.0283780150753784,1.22893337209023,-37.862445,145.444704,18.6,18.9,17.2,13.9,11.1,8.7,7.9,8.9,10.6,12.9,14.8,16.8,64,56,69,89,109,93,98,109,110,106,95,87,13.3583333333333,1085
"flemings","fraxinus_pennsylvanica_cimmaron","fraxinus_pennsylvanica",45,"Victoria","non-native","deciduous",28.5367777777778,42.7235555555556,2.62113333333333,74.8234573333333,0.404017706243766,0.939373416008022,0.0190753053115087,1.20839509758325,-37.862445,145.444704,18.6,18.9,17.2,13.9,11.1,8.7,7.9,8.9,10.6,12.9,14.8,16.8,64,56,69,89,109,93,98,109,110,106,95,87,13.3583333333333,1085
"flemings","gleditsia_triacanthos_elegantissima","gleditsia_triacanthos",45,"Victoria","non-native","deciduous",16.0275555555556,31.7943333333333,1.96471111111111,31.5724976666667,0.270435797858175,0.54581665715909,0.0203362050188304,0.716121184626843,-37.862445,145.444704,18.6,18.9,17.2,13.9,11.1,8.7,7.9,8.9,10.6,12.9,14.8,16.8,64,56,69,89,109,93,98,109,110,106,95,87,13.3583333333333,1085
"flemings","ulmus_parvifolia_todd","ulmus_parvifolia",75,"Victoria","non-native","deciduous",33.9421428571429,45.6921428571429,3.26214285714286,110.899526428571,0.84231388868689,2.38147359771185,0.111932255994297,5.00197157954202,-37.862445,145.444704,18.6,18.9,17.2,13.9,11.1,8.7,7.9,8.9,10.6,12.9,14.8,16.8,64,56,69,89,109,93,98,109,110,106,95,87,13.3583333333333,1085
"flemings","zelkova_serrata_musashino","zelkova_serrata",45,"Victoria","non-native","deciduous",24.6378333333333,35.899,2.82953333333333,69.7459486666667,0.277663142820984,0.539279446891016,0.0426015685139261,1.37254390882754,-37.862445,145.444704,18.6,18.9,17.2,13.9,11.1,8.7,7.9,8.9,10.6,12.9,14.8,16.8,64,56,69,89,109,93,98,109,110,106,95,87,13.3583333333333,1085
"flemings","pyrus_calleryana_chanticleer","pyrus_calleryana",300,"Victoria","non-native","deciduous",79.6108333333333,100.8375,4.54966666666667,362.143375833333,1.80113918426953,5.03315437043875,0.117700939295789,12.2247180579861,-37.862445,145.444704,18.6,18.9,17.2,13.9,11.1,8.7,7.9,8.9,10.6,12.9,14.8,16.8,64,56,69,89,109,93,98,109,110,106,95,87,13.3583333333333,1085
"flemings","pyrus_calleryana_chanticleer","pyrus_calleryana",750,"Victoria","non-native","deciduous",88.0795,110.483,5.1147,450.6178,1.27804156818157,2.50919865472802,0.0600884625642338,9.2637837485692,-37.862445,145.444704,18.6,18.9,17.2,13.9,11.1,8.7,7.9,8.9,10.6,12.9,14.8,16.8,64,56,69,89,109,93,98,109,110,106,95,87,13.3583333333333,1085
"flemings","lagerstroemia_fauriei_fantasy","lagerstroemia_fauriei",45,"Victoria","non-native","deciduous",27.9634444444444,32.7076666666667,2.23515555555556,62.5590858888889,0.212583484624052,0.271707916555981,0.0295563826116529,1.02802259907894,-37.862445,145.444704,18.6,18.9,17.2,13.9,11.1,8.7,7.9,8.9,10.6,12.9,14.8,16.8,64,56,69,89,109,93,98,109,110,106,95,87,13.3583333333333,1085
"flemings","araucaria_heterophylla","araucaria_heterophylla",300,"Victoria","native","evergreen",104.515,111.9825,4.6755,488.5399375,1.61,1.2175,0.0745,0.258812500000005,-37.862445,145.444704,18.6,18.9,17.2,13.9,11.1,8.7,7.9,8.9,10.6,12.9,14.8,16.8,64,56,69,89,109,93,98,109,110,106,95,87,13.3583333333333,1085
"flemings","olea_europaea_swanhill","olea_europaea",45,"Victoria","non-native","evergreen",20.9988888888889,27.2713333333333,2.14413333333333,45.2089381111111,0.416414981224383,0.478865330808678,0.0273756066304263,1.20858812698141,-37.862445,145.444704,18.6,18.9,17.2,13.9,11.1,8.7,7.9,8.9,10.6,12.9,14.8,16.8,64,56,69,89,109,93,98,109,110,106,95,87,13.3583333333333,1085
"flemings","lagerstroemia_indica_zuni","lagerstroemia_indica",45,"Victoria","non-native","deciduous",19.0066777777778,22.9153333333333,1.63075555555556,31.1259967333333,0.336523854781888,0.35851374598557,0.0210205564505429,0.808717885810623,-37.862445,145.444704,18.6,18.9,17.2,13.9,11.1,8.7,7.9,8.9,10.6,12.9,14.8,16.8,64,56,69,89,109,93,98,109,110,106,95,87,13.3583333333333,1085
"freshford","acer_freemanii","acer_freemanii",40,"South Australia","non-native","deciduous",23.616,28.1895777777778,2.659,63.1026311111111,0.269520084145089,0.30861862557108,0.0388412204241886,1.5316393763132,-34.823419,138.883282,20,20.2,18,14.7,11.3,9,8.3,9,10.7,13.3,15.8,18,22,22,28,55,89,90,110,104,82,63,37,31,14.025,733
"freshford","acer_freemanii","acer_freemanii",200,"South Australia","non-native","deciduous",45.8975,57.3290625,3.70925,170.3988290625,0.78842141861655,1.0002000027859,0.0667647923684332,4.56971831141928,-34.823419,138.883282,20,20.2,18,14.7,11.3,9,8.3,9,10.7,13.3,15.8,18,22,22,28,55,89,90,110,104,82,63,37,31,14.025,733
"freshford","corymbia_citriodora","corymbia_citriodora",20,"South Australia","native","evergreen",15.1883333333333,22.5895833333333,1.89791666666667,28.8718758333333,0.408484511284817,0.575829592037138,0.0760375164911468,1.53492645625221,-34.823419,138.883282,20,20.2,18,14.7,11.3,9,8.3,9,10.7,13.3,15.8,18,22,22,28,55,89,90,110,104,82,63,37,31,14.025,733
"freshford","acer_freemanii","acer_freemanii",100,"South Australia","non-native","deciduous",34.1085,38.743,3.17115,108.2914415,0.367744744854935,0.466452231434823,0.0313865773355762,1.98019207092838,-34.823419,138.883282,20,20.2,18,14.7,11.3,9,8.3,9,10.7,13.3,15.8,18,22,22,28,55,89,90,110,104,82,63,37,31,14.025,733
"freshford","ulmus_parvifolia_todd","ulmus_parvifolia",150,"South Australia","non-native","deciduous",43.0758333333333,50.6316666666667,3.53383333333333,152.64811,1.71536799582804,1.66835431222241,0.122230497194622,9.77938037540041,-34.823419,138.883282,20,20.2,18,14.7,11.3,9,8.3,9,10.7,13.3,15.8,18,22,22,28,55,89,90,110,104,82,63,37,31,14.025,733
"freshford","acer_freemanii","acer_freemanii",20,"South Australia","non-native","deciduous",18.321,23.1088888888889,2.33937777777778,42.9707727777778,0.227354493372279,2.18920329870315,0.0288829104147969,0.874538433629977,-34.823419,138.883282,20,20.2,18,14.7,11.3,9,8.3,9,10.7,13.3,15.8,18,22,22,28,55,89,90,110,104,82,63,37,31,14.025,733
"freshford","lagerstroemia_indica_sioux","lagerstroemia_indica",20,"South Australia","non-native","deciduous",14.7336666666667,19.8463333333333,1.46111111111111,21.4960256666667,0.294749953950014,0.267989540727607,0.0177958178670664,0.482422903961327,-34.823419,138.883282,20,20.2,18,14.7,11.3,9,8.3,9,10.7,13.3,15.8,18,22,22,28,55,89,90,110,104,82,63,37,31,14.025,733
"freshford","lagerstroemia_indica_natchez","lagerstroemia_indica",100,"South Australia","non-native","deciduous",27.49025,31.3825,2.30355,63.37992025,0.442116243793774,0.528542247975256,0.0201187886786143,1.31951401952099,-34.823419,138.883282,20,20.2,18,14.7,11.3,9,8.3,9,10.7,13.3,15.8,18,22,22,28,55,89,90,110,104,82,63,37,31,14.025,733
"freshford","ulmus_parvifolia_todd","ulmus_parvifolia",200,"South Australia","non-native","deciduous",57.88625,70.70375,3.42775,198.52025875,0.835664344000229,0.752139656247428,0.111542499374304,7.85392804915646,-34.823419,138.883282,20,20.2,18,14.7,11.3,9,8.3,9,10.7,13.3,15.8,18,22,22,28,55,89,90,110,104,82,63,37,31,14.025,733
"freshford","angophora_costata","angophora_costata",20,"South Australia","native","evergreen",13.4981111111111,23.0644444444444,1.37268888888889,18.6765454444444,0.318182309443263,0.415688768282616,0.023701613596824,0.646376931954607,-34.823419,138.883282,20,20.2,18,14.7,11.3,9,8.3,9,10.7,13.3,15.8,18,22,22,28,55,89,90,110,104,82,63,37,31,14.025,733
"freshford","acer_rubrum_octoberglory","acer_rubrum",200,"South Australia","non-native","deciduous",46.6311111111111,61.6722222222222,3.91166666666667,182.458216666667,1.1772961541464,1.2436980338421,0.0351077705865176,5.17488370956624,-34.823419,138.883282,20,20.2,18,14.7,11.3,9,8.3,9,10.7,13.3,15.8,18,22,22,28,55,89,90,110,104,82,63,37,31,14.025,733
"freshford","corymbia_citriodora","corymbia_citriodora",40,"South Australia","native","evergreen",28.3266666666667,35.5775,2.76,78.50816,1.09998459585174,2.13935767229325,0.0714161513011355,4.91667703785545,-34.823419,138.883282,20,20.2,18,14.7,11.3,9,8.3,9,10.7,13.3,15.8,18,22,22,28,55,89,90,110,104,82,63,37,31,14.025,733
"freshford","eucalyptus_sideroxylon_rosea","eucalyptus_sideroxylon",40,"South Australia","native","evergreen",18.2693333333333,26.89,2.33071111111111,42.6603715555556,0.460366772971905,0.517846185384397,0.0344416153937578,1.27581618593936,-34.823419,138.883282,20,20.2,18,14.7,11.3,9,8.3,9,10.7,13.3,15.8,18,22,22,28,55,89,90,110,104,82,63,37,31,14.025,733
"freshford","magnolia_grandiflora_littlegem","magnolia_grandiflora",200,"South Australia","non-native","evergreen",51.0855,64.855,2.7332,139.562539,0.844520722066664,1.33609069053464,0.0470764862277927,3.07460920790086,-34.823419,138.883282,20,20.2,18,14.7,11.3,9,8.3,9,10.7,13.3,15.8,18,22,22,28,55,89,90,110,104,82,63,37,31,14.025,733
"freshford","fraxinus_pennsylvanica_cimmaron","fraxinus_pennsylvanica",20,"South Australia","non-native","deciduous",19.2752083333333,35.56375,1.91229166666667,37.2210470833333,0.54652106904494,0.665784056827803,0.0496049786818234,1.66835963527709,-34.823419,138.883282,20,20.2,18,14.7,11.3,9,8.3,9,10.7,13.3,15.8,18,22,22,28,55,89,90,110,104,82,63,37,31,14.025,733
"freshford","melia_azedarach_caroline","melia_azedarach",40,"South Australia","native","deciduous",33.6778571428571,48.3714285714286,2.03214285714286,68.60739,0.968433846809507,1.64887144459971,0.0857325377392439,3.9171807748897,-34.823419,138.883282,20,20.2,18,14.7,11.3,9,8.3,9,10.7,13.3,15.8,18,22,22,28,55,89,90,110,104,82,63,37,31,14.025,733
"freshford","melia_azedarach_caroline","melia_azedarach",100,"South Australia","native","deciduous",44.9990625,61.2884375,2.23425,101.1628653125,1.73218835693647,2.55063561190923,0.046469748223979,5.24425726732953,-34.823419,138.883282,20,20.2,18,14.7,11.3,9,8.3,9,10.7,13.3,15.8,18,22,22,28,55,89,90,110,104,82,63,37,31,14.025,733
"freshford","zelkova_serrata_greenvase","zelkova_serrata",40,"South Australia","non-native","deciduous",19.6306666666667,28.1434444444444,2.13775555555556,42.1583441111111,0.323609012435212,0.78849056382942,0.0511514008966761,1.35345228101314,-34.823419,138.883282,20,20.2,18,14.7,11.3,9,8.3,9,10.7,13.3,15.8,18,22,22,28,55,89,90,110,104,82,63,37,31,14.025,733
"freshford","ulmus_parvifolia_todd","ulmus_parvifolia",100,"South Australia","non-native","deciduous",28.0963888888889,38.5325,2.58644444444444,72.7078552777778,0.522590456496764,0.770689811758085,0.0274193079033166,1.68569418886298,-34.823419,138.883282,20,20.2,18,14.7,11.3,9,8.3,9,10.7,13.3,15.8,18,22,22,28,55,89,90,110,104,82,63,37,31,14.025,733
"freshford","lagerstroemia_indica_natchez","lagerstroemia_indica",20,"South Australia","non-native","deciduous",13.7832258064516,19.7674193548387,1.79754838709677,25.0382090322581,0.446510036033767,0.462203108484668,0.0506410483913134,1.29378698067237,-34.823419,138.883282,20,20.2,18,14.7,11.3,9,8.3,9,10.7,13.3,15.8,18,22,22,28,55,89,90,110,104,82,63,37,31,14.025,733
"freshford","fraxinus_pennsylvanica_cimmaron","fraxinus_pennsylvanica",40,"South Australia","non-native","deciduous",24.6766666666667,54.7616666666667,2.46238095238095,60.7631997619048,0.333710084706652,11.3715528493847,0.0344829479039296,1.19045363695378,-34.823419,138.883282,20,20.2,18,14.7,11.3,9,8.3,9,10.7,13.3,15.8,18,22,22,28,55,89,90,110,104,82,63,37,31,14.025,733
"freshford","lagerstroemia_indica_sioux","lagerstroemia_indica",40,"South Australia","non-native","deciduous",15.25,20.235,1.59027272727273,24.1638909090909,0.399458724685383,0.426465921051357,0.0397471762082406,0.611975008443533,-34.823419,138.883282,20,20.2,18,14.7,11.3,9,8.3,9,10.7,13.3,15.8,18,22,22,28,55,89,90,110,104,82,63,37,31,14.025,733
"freshford","eucalyptus_leucoxylon_rosea","eucalyptus_leucoxylon",100,"South Australia","native","evergreen",27.8416666666667,36.583,2.29953333333333,64.042619,1.26715970980722,1.72262899855618,0.0537260127354008,3.25552385084534,-34.823419,138.883282,20,20.2,18,14.7,11.3,9,8.3,9,10.7,13.3,15.8,18,22,22,28,55,89,90,110,104,82,63,37,31,14.025,733
"freshford","magnolia_grandiflora_littlegem","magnolia_grandiflora",100,"South Australia","non-native","evergreen",46.2128571428571,63.9695714285714,2.68328571428571,123.961099285714,0.376332327083607,1.55377909285321,0.0684072936398543,3.07029579037715,-34.823419,138.883282,20,20.2,18,14.7,11.3,9,8.3,9,10.7,13.3,15.8,18,22,22,28,55,89,90,110,104,82,63,37,31,14.025,733
"freshford","angophora_costata","angophora_costata",40,"South Australia","native","evergreen",17.21609375,28.76078125,1.53078125,26.62582125,0.387186705711063,0.500215029839537,0.0361498542800068,1.03690143251238,-34.823419,138.883282,20,20.2,18,14.7,11.3,9,8.3,9,10.7,13.3,15.8,18,22,22,28,55,89,90,110,104,82,63,37,31,14.025,733
"freshford","callistemon_kingsparkspecial","callistemon_kingsparkspecial",40,"South Australia","native","evergreen",20.87875,24.07125,1.957875,40.69671375,0.907854982716324,0.517927489064417,0.0936971636824875,2.17403848502943,-34.823419,138.883282,20,20.2,18,14.7,11.3,9,8.3,9,10.7,13.3,15.8,18,22,22,28,55,89,90,110,104,82,63,37,31,14.025,733
"freshford","corymbia_maculata","corymbia_maculata",40,"South Australia","native","evergreen",20.0002631578947,27.4857894736842,2.12589473684211,42.3796647368421,0.616298666119167,0.638950421247657,0.0927339114444894,2.24239822119333,-34.823419,138.883282,20,20.2,18,14.7,11.3,9,8.3,9,10.7,13.3,15.8,18,22,22,28,55,89,90,110,104,82,63,37,31,14.025,733
"freshford","eucalyptus_leucoxylon","eucalyptus_leucoxylon",20,"South Australia","native","evergreen",15.3775,20.0214705882353,1.59379411764706,25.3438514705882,0.759620479695555,0.887888639252433,0.0474405299809083,1.78621990968735,-34.823419,138.883282,20,20.2,18,14.7,11.3,9,8.3,9,10.7,13.3,15.8,18,22,22,28,55,89,90,110,104,82,63,37,31,14.025,733
"freshford","agonis_flexuosa","agonis_flexuosa",20,"South Australia","native","evergreen",10.3227777777778,15.0271111111111,1.19248888888889,12.4114788888889,0.25263438046077,0.290262615717306,0.0193006416971415,0.434228912858494,-34.823419,138.883282,20,20.2,18,14.7,11.3,9,8.3,9,10.7,13.3,15.8,18,22,22,28,55,89,90,110,104,82,63,37,31,14.025,733
"freshford","agonis_flexuosa","agonis_flexuosa",45,"South Australia","native","evergreen",24.1188461538462,32.3203846153846,1.64246153846154,39.832985,1.20050138481831,1.44664559628899,0.046648799059021,2.37946299795167,-34.823419,138.883282,20,20.2,18,14.7,11.3,9,8.3,9,10.7,13.3,15.8,18,22,22,28,55,89,90,110,104,82,63,37,31,14.025,733
