"nursery","species","date","batch_id","volume","calliper300","rcd","height_m","sizeindex","logSI","logvol","logH","logD","logRCD","climate_region","genus_species","variety","origin","leaf_type","slenderness","balanced","toobig","toosmall"
"established tree transplanters","waterhousea_floribunda","2016-06-29","wh_300",300,70.305,81.035,4.019,282.555795,2.45110421876793,2.47712125471966,0.604118006192035,1.84698621257589,1.90867263645637,"Victoria","waterhousea_floribunda",NA,"native","evergreen",0.057165208733376,"pass","normal","normal"
"established tree transplanters","corymbia_maculata","2016-06-29","cm_150",150,58.31,77.88,4.679,272.83249,2.43589608661322,2.17609125905568,0.67015304519218,1.76574304142104,1.89142594284799,"Victoria","corymbia_maculata",NA,"native","evergreen",0.0802435259818213,"fail","big","normal"
"established tree transplanters","lophostemon_confertus","2016-06-29","lc_100",100,44.79,54.635,4.384,196.35936,2.293051607921,2,0.641870545476313,1.65118106244469,1.73747094741269,"Victoria","lophostemon_confertus",NA,"native","evergreen",0.097878990846171,"fail","big","normal"
"established tree transplanters","tristaniopsis_laurina_luscious","2016-06-29","tl_75",75,37.225,45.825,2.933,109.180925,2.03814676940477,1.8750612633917,0.467312062980552,1.57083470642421,1.66110247363425,"Victoria","tristaniopsis_laurina","luscious","native","evergreen",0.0787911349899261,"pass","normal","normal"
"established tree transplanters","waterhousea_floribunda","2016-06-29","wh_300",300,69.79,86.11,3.786,264.22494,2.42197380795369,2.47712125471966,0.578180609627778,1.84379319832591,1.93505358923106,"Victoria","waterhousea_floribunda",NA,"native","evergreen",0.0542484596647084,"pass","normal","normal"
"established tree transplanters","waterhousea_floribunda","2016-06-29","wh_100",100,48.925,63.95,3.861,188.899425,2.27623063595409,2,0.586699801624049,1.68953083433004,1.80584054881467,"Victoria","waterhousea_floribunda",NA,"native","evergreen",0.0789167092488503,"fail","big","normal"
"established tree transplanters","zelkova_serrata_greenvase","2016-06-29","zs_150",150,40.045,55.12,4.36,174.5962,2.24203478726766,2.17609125905568,0.639486489268586,1.60254829799907,1.74130920889957,"Victoria","zelkova_serrata","greenvase","non-native","deciduous",0.108877512798102,"pass","normal","normal"
"established tree transplanters","lophostemon_confertus","2016-06-29","lc_100",100,39.305,55.93,3.663,143.974215,2.15828471927628,2,0.563836918664545,1.59444780061173,1.74764481932825,"Victoria","lophostemon_confertus",NA,"native","evergreen",0.0931942500954077,"pass","normal","normal"
"established tree transplanters","araucaria_heterophylla","2016-06-29","ah_100",100,57.14,73.3,3.815,217.9891,2.33843477833762,2,0.581494542290899,1.75694023604672,1.86510397464113,"Victoria","araucaria_heterophylla",NA,"native","evergreen",0.0667658382919146,"fail","big","normal"
"established tree transplanters","corymbia_maculata","2016-06-29","cm_100",100,53.17,63.883,4.184,222.46328,2.3472583361734,2,0.621591675859218,1.72566666031418,1.80538530278349,"Victoria","corymbia_maculata",NA,"native","evergreen",0.0786909911604288,"fail","big","normal"
"established tree transplanters","ulmus_parvifolia","2016-06-29","um_100",100,40.43,59.765,2.977,120.36011,2.0804825759804,2,0.473778834646725,1.60670374133367,1.77644692384036,"Victoria","ulmus_parvifolia",NA,"non-native","deciduous",0.0736334405144694,"pass","normal","normal"
"established tree transplanters","corymbia_maculata","2016-06-29","cm_150",150,62.92,75.33,5.054,317.99768,2.50242395153515,2.17609125905568,0.703635237583896,1.79878871395125,1.87696796743258,"Victoria","corymbia_maculata",NA,"native","evergreen",0.0803242212333121,"fail","big","normal"
"established tree transplanters","liquidambar_styraciflua","2016-06-29","ls_300",300,110.771840391959,132.098602766273,6.783,751.365393378659,2.87585118831747,2.47712125471966,0.831421817065022,2.04442937125245,2.12089822401796,"Victoria","liquidambar_styraciflua",NA,"non-native","deciduous",0.0612339740497115,"fail","big","normal"
"established tree transplanters","waterhousea_floribunda","2016-06-29","wh_300",300,74.51,98.44,4.261,317.48711,2.50172609759804,2.47712125471966,0.629511534200453,1.87221456339759,1.99317160503076,"Victoria","waterhousea_floribunda",NA,"native","evergreen",0.0571869547711717,"pass","normal","normal"
"established tree transplanters","jacaranda_mimosifolia","2016-06-29","jm_75",75,38.615,53.805,3.352,129.43748,2.11206004913263,1.8750612633917,0.525304009958239,1.58675603917439,1.73082263573165,"Victoria","jacaranda_mimosifolia",NA,"non-native","deciduous",0.0868056454745565,"fail","big","normal"
"established tree transplanters","corymbia_maculata","2016-06-29","cm_100",100,42.685,62.365,4.587,195.796095,2.29180402588967,2,0.661528740131982,1.63027528575769,1.79494092667973,"Victoria","corymbia_maculata",NA,"native","evergreen",0.107461637577603,"fail","big","normal"
"established tree transplanters","magnolia_grandiflora_littlegem","2016-06-29","mg_65",1500,239.687344296394,261.014106670708,5.34,1279.93041854275,3.10718636053512,3.17609125905568,0.727541257028556,2.37964510350657,2.41666397968958,"Victoria","magnolia_grandiflora","littlegem","non-native","evergreen",0.0222790235991627,"pass","normal","normal"
"established tree transplanters","elaeocarpus_reticulatus","2016-06-29","er_100",100,34.97,43.825,3.382,118.26854,2.07286923557097,2,0.529173603261723,1.54369563230924,1.64172192476583,"Victoria","elaeocarpus_reticulatus",NA,"native","evergreen",0.09671146697169,"pass","normal","normal"
"established tree transplanters","corymbia_maculata","2016-06-29","cm_150",150,55,68.43,4.904,269.72,2.4309131510046,2.17609125905568,0.690550461510359,1.74036268949424,1.83524653999631,"Victoria","corymbia_maculata",NA,"native","evergreen",0.0891636363636364,"fail","big","normal"
"established tree transplanters","corymbia_maculata","2016-06-29","cm_150",150,51.44,65.785,5.211,268.05384,2.42822203308293,2.17609125905568,0.716921073166761,1.71130095991617,1.81812687902632,"Victoria","corymbia_maculata",NA,"native","evergreen",0.101302488335925,"fail","big","normal"
"established tree transplanters","jacaranda_mimosifolia","2016-06-29","jm_75",75,37.06,53.28,3.249,120.40794,2.08065512632786,1.8750612633917,0.511749711344983,1.56890541498288,1.72656421616224,"Victoria","jacaranda_mimosifolia",NA,"non-native","deciduous",0.0876686454398273,"fail","big","normal"
"established tree transplanters","ficus_microcarpa_hilliiflash","2016-06-29","fm_500",500,119.125,123.22,4.547,541.661375,2.73372786785149,2.69897000433602,0.657724954205108,2.07600291364638,2.09068120445739,"Victoria","ficus_microcarpa","hilliiflash","native","evergreen",0.0381699895068206,"pass","normal","normal"
"established tree transplanters","waterhousea_floribunda","2016-06-29","wh_300",300,79.655,88.11,4.261,339.409955,2.53072457616128,2.47712125471966,0.629511534200453,1.90121304196082,1.94502520124246,"Victoria","waterhousea_floribunda",NA,"native","evergreen",0.0534931893791978,"pass","normal","normal"
"established tree transplanters","magnolia_grandiflora_littlegem","2016-06-29","mg_75",75,33.895,44.155,2.428,82.29706,1.91538432064868,1.8750612633917,0.38524868240322,1.53013563824546,1.64497988910178,"Victoria","magnolia_grandiflora","littlegem","non-native","evergreen",0.0716329842159611,"pass","normal","normal"
"established tree transplanters","zelkova_serrata_greenvase","2016-06-29","zs_150",150,41.175,53.47,4.846,199.53405,2.30001701764328,2.17609125905568,0.685383409801487,1.61463360784179,1.72811018410034,"Victoria","zelkova_serrata","greenvase","non-native","deciduous",0.117692774741955,"pass","normal","normal"
"established tree transplanters","tristaniopsis_laurina_luscious","2016-06-29","tl_75",75,45.41,59.655,2.84,128.9644,2.110469841948,1.8750612633917,0.453318340047038,1.65715150190097,1.77564685004166,"Victoria","tristaniopsis_laurina","luscious","native","evergreen",0.0625412904646554,"fail","big","normal"
"established tree transplanters","elaeocarpus_reticulatus","2016-06-29","er_100",100,41.01,51.255,3.247,133.15947,2.12437205791349,2,0.511482288626001,1.61288976928748,1.70973623785444,"Victoria","elaeocarpus_reticulatus",NA,"native","evergreen",0.0791758107778591,"pass","normal","normal"
"established tree transplanters","elaeocarpus_reticulatus","2016-06-29","er_45",45,35.145,44.32,2.351,82.625895,1.91711617677758,1.65321251377534,0.371252629124939,1.54586354765264,1.64659975172037,"Victoria","elaeocarpus_reticulatus",NA,"native","evergreen",0.0668942950633091,"fail","big","normal"
"established tree transplanters","ulmus_parvifolia","2016-06-29","um_100",100,40.72,59.7,3.295,134.1724,2.12766318825873,2,0.517855418930029,1.6098077693287,1.77597433112937,"Victoria","ulmus_parvifolia",NA,"non-native","deciduous",0.0809184675834971,"pass","normal","normal"
"established tree transplanters","waterhousea_floribunda","2016-06-29","wh_300",300,77.02,97.575,3.454,266.02708,2.42492584751815,2.47712125471966,0.53832233323144,1.88660351428671,1.98933855995329,"Victoria","waterhousea_floribunda",NA,"native","evergreen",0.0448454946767074,"pass","normal","normal"
"established tree transplanters","lophostemon_confertus","2016-06-29","lc_200",200,62.005,84.465,4.95,306.92475,2.48703191076819,2.30102999566398,0.694605198933569,1.79242671183462,1.92667678639669,"Victoria","lophostemon_confertus",NA,"native","evergreen",0.0798322715910007,"fail","big","normal"
"established tree transplanters","lophostemon_confertus","2016-06-29","lc_200",200,59.335,79.3,4.95,293.70825,2.46791614563466,2.30102999566398,0.694605198933569,1.7733109467011,1.8992731873176,"Victoria","lophostemon_confertus",NA,"native","evergreen",0.083424622903851,"fail","big","normal"
"established tree transplanters","elaeocarpus_reticulatus","2016-06-29","er_45",45,35.645,49.425,2.526,90.03927,1.95443196526832,1.65321251377534,0.402433346219312,1.55199861904901,1.69394667798571,"Victoria","elaeocarpus_reticulatus",NA,"native","evergreen",0.0708654790293169,"fail","big","normal"
"established tree transplanters","elaeocarpus_reticulatus","2016-06-29","er_100",100,36.535,44.87,3.152,115.15832,2.06129532049875,2,0.498586208817518,1.56270911168124,1.65195606953307,"Victoria","elaeocarpus_reticulatus",NA,"native","evergreen",0.0862734364308198,"pass","normal","normal"
"established tree transplanters","corymbia_maculata","2016-06-29","cm_100",100,42.85,62.35,4.409,188.92565,2.27629092508554,2,0.644340098826323,1.63195082625922,1.79483645781456,"Victoria","corymbia_maculata",NA,"native","evergreen",0.102893815635939,"fail","big","normal"
"established tree transplanters","tristaniopsis_laurina_luscious","2016-06-29","tl_75",75,40.705,49.275,2.81,114.38105,2.0583540789838,1.8750612633917,0.44870631990508,1.60964775907872,1.69262663295148,"Victoria","tristaniopsis_laurina","luscious","native","evergreen",0.0690332882938214,"pass","normal","normal"
"established tree transplanters","corymbia_maculata","2016-06-29","cm_100",100,45.495,64.72,4.056,184.52772,2.26606161569162,2,0.60809794632528,1.65796366936634,1.81103850860422,"Victoria","corymbia_maculata",NA,"native","evergreen",0.0891526541378174,"fail","big","normal"
"established tree transplanters","corymbia_maculata","2016-06-29","cm_150",150,63.645,75.85,5.797,368.950065,2.56696759119307,2.17609125905568,0.763203300370772,1.8037642908223,1.87995558512275,"Victoria","corymbia_maculata",NA,"native","evergreen",0.091083352973525,"fail","big","normal"
"established tree transplanters","jacaranda_mimosifolia","2016-06-29","jm_75",75,38.38,59.16,3.359,128.91842,2.11031497424112,1.8750612633917,0.526210003841664,1.58410497039945,1.77202816532485,"Victoria","jacaranda_mimosifolia",NA,"non-native","deciduous",0.087519541427827,"fail","big","normal"
"established tree transplanters","magnolia_grandiflora_littlegem","2016-06-29","mg_75",75,37.67,51.65,2.184,82.27128,1.91524825423597,1.8750612633917,0.3392526340327,1.57599562020327,1.71307032585564,"Victoria","magnolia_grandiflora","littlegem","non-native","evergreen",0.0579771701619326,"pass","normal","normal"
"established tree transplanters","magnolia_grandiflora_littlegem","2016-06-29","mg_75",75,37.815,46.44,2.457,92.911455,1.96806926121221,1.8750612633917,0.390405156480081,1.57766410473213,1.66689221106654,"Victoria","magnolia_grandiflora","littlegem","non-native","evergreen",0.0649742165807219,"pass","normal","normal"
"established tree transplanters","magnolia_grandiflora_littlegem","2016-06-29","mg_200",200,77.985,90.755,4.885,380.956725,2.58087564454405,2.30102999566398,0.688864568054792,1.89201107648926,1.95787056111963,"Victoria","magnolia_grandiflora","littlegem","non-native","evergreen",0.062640251330384,"fail","big","normal"
"established tree transplanters","lophostemon_confertus","2016-06-29","lc_200",200,72.65,97.075,5.298,384.8997,2.58534757259525,2.30102999566398,0.724111953961212,1.86123561863404,1.98710739921809,"Victoria","lophostemon_confertus",NA,"native","evergreen",0.0729249827942189,"fail","big","normal"
"established tree transplanters","waterhousea_floribunda","2016-06-29","wh_100",100,45.48,62.275,2.936,133.52928,2.12557650725973,2,0.467756051244033,1.6578204560157,1.79431373620854,"Victoria","waterhousea_floribunda",NA,"native","evergreen",0.0645558487247142,"pass","normal","normal"
"established tree transplanters","elaeocarpus_reticulatus","2016-06-29","er_45",45,28.215,43.08,1.684,47.51406,1.67682214176969,1.65321251377534,0.226342087163631,1.45048005460606,1.63427569462594,"Victoria","elaeocarpus_reticulatus",NA,"native","evergreen",0.0596845649477228,"fail","normal","small"
"established tree transplanters","lophostemon_confertus","2016-06-29","lc_100",100,44.555,56.665,3.659,163.026745,2.21225885749054,2,0.563362409486607,1.64889644800393,1.75331489310365,"Victoria","lophostemon_confertus",NA,"native","evergreen",0.0821232184939962,"fail","big","normal"
"established tree transplanters","acer_rubrum_octoberglory","2016-06-29","ar_200",200,63.32,96.84,4.52,286.2064,2.4566793410017,2.30102999566398,0.655138434811382,1.80154090619032,1.9860547807697,"Victoria","acer_rubrum","octoberglory","non-native","deciduous",0.0713834491471889,"fail","big","normal"
"established tree transplanters","corymbia_maculata","2016-06-29","cm_100",100,45.905,64.445,4.939,226.724795,2.35549901788936,2,0.693639026161548,1.66185999172781,1.80918922802542,"Victoria","corymbia_maculata",NA,"native","evergreen",0.107591765602876,"fail","big","normal"
"established tree transplanters","corymbia_maculata","2016-06-29","cm_150",150,61.49,77.045,5.791,356.08859,2.55155805797802,2.17609125905568,0.762753564933374,1.78880449304465,1.8867444595,"Victoria","corymbia_maculata",NA,"native","evergreen",0.0941779151081477,"fail","big","normal"
"established tree transplanters","magnolia_grandiflora_littlegem","2016-06-29","mg_75",75,37.07,47.24,2.112,78.29184,1.89371649989134,1.8750612633917,0.324693913861775,1.56902258602956,1.67430988894148,"Victoria","magnolia_grandiflora","littlegem","non-native","evergreen",0.056973293768546,"fail","normal","small"
"established tree transplanters","araucaria_heterophylla","2016-06-29","ah_100",100,61.215,69.13,3.986,244.00299,2.38739514819342,2,0.600537294364469,1.78685785382895,1.83966655688243,"Victoria","araucaria_heterophylla",NA,"native","evergreen",0.0651147594543821,"fail","big","normal"
"established tree transplanters","lophostemon_confertus","2016-06-29","lc_100",100,44.01,79.355,4.155,182.86155,2.26212239668308,2,0.61857102812013,1.64355136856295,1.89957429598057,"Victoria","lophostemon_confertus",NA,"native","evergreen",0.0944103612815269,"fail","big","normal"
"established tree transplanters","ficus_microcarpa_hilliiflash","2016-06-29","fm_500",500,111.195,119.99,3.962,440.55459,2.64399973037995,2.69897000433602,0.597914471202528,2.04608525917742,2.07914505333275,"Victoria","ficus_microcarpa","hilliiflash","native","evergreen",0.0356310985206169,"pass","normal","normal"
"established tree transplanters","magnolia_grandiflora_littlegem","2016-06-29","mg_200",200,80.415,102.435,4.897,393.792255,2.59526717029921,2.30102999566398,0.689930104018218,1.90533706628099,2.01044837177409,"Victoria","magnolia_grandiflora","littlegem","non-native","evergreen",0.0608965988932413,"fail","big","normal"
"established tree transplanters","jacaranda_mimosifolia","2016-06-29","jm_75",75,37.945,44.68,2.633,99.909185,1.99960541626852,1.8750612633917,0.420450859106068,1.57915455716245,1.65011316444357,"Victoria","jacaranda_mimosifolia",NA,"non-native","deciduous",0.0693899064435367,"pass","normal","normal"
"established tree transplanters","elaeocarpus_reticulatus","2016-06-29","er_45",45,30.005,39.84,2.451,73.542255,1.86653694235419,1.65321251377534,0.389343311252078,1.47719363110212,1.60031932975166,"Victoria","elaeocarpus_reticulatus",NA,"native","evergreen",0.0816863856023996,"pass","normal","normal"
"established tree transplanters","tristaniopsis_laurina_luscious","2016-06-29","tl_75",75,35.67,51.755,2.834,101.08878,2.0047029552498,1.8750612633917,0.452399845911442,1.55230310933835,1.7139523129215,"Victoria","tristaniopsis_laurina","luscious","native","evergreen",0.0794505186431175,"pass","normal","normal"
"established tree transplanters","magnolia_grandiflora","2016-06-29","mg_95",2500,185.57466364515,188.12114273462,6.31,1170.9761276009,3.06854804130901,3.39794000867204,0.800029359244134,2.26851868206488,2.27443760818712,"Victoria","magnolia_grandiflora",NA,"non-native","evergreen",0.0340024865251314,"fail","normal","small"
"established tree transplanters","magnolia_grandiflora_littlegem","2016-06-29","mg_200",200,80.185,99.565,5.01,401.72685,2.60393085940692,2.30102999566398,0.699837725867246,1.90409313353967,1.99810669808003,"Victoria","magnolia_grandiflora","littlegem","non-native","evergreen",0.0624805138118102,"fail","big","normal"
"established tree transplanters","melia_azedarach","2016-06-29","ma_500",500,161.064802408998,177.616916490555,5.379,866.367572158001,2.93770218842751,2.69897000433602,0.730701544281845,2.20700064414567,2.24948432624344,"Victoria","melia_azedarach",NA,"native","deciduous",0.0333964958175089,"fail","big","normal"
"established tree transplanters","araucaria_heterophylla","2016-06-29","ah_200",200,101.185,107.19,4.35,440.15475,2.64360539297557,2.30102999566398,0.638489256954637,2.00511613602093,2.0301542709221,"Victoria","araucaria_heterophylla",NA,"native","evergreen",0.0429905618421703,"fail","big","normal"
"established tree transplanters","corymbia_maculata","2016-06-29","cm_150",150,66.44,89.785,5.79,384.6876,2.58510818750679,2.17609125905568,0.762678563727436,1.82242962377936,1.95320378698617,"Victoria","corymbia_maculata",NA,"native","evergreen",0.0871462974111981,"fail","big","normal"
"established tree transplanters","magnolia_grandiflora","2016-06-29","mg_95",2500,199.580298637237,227.273258735227,5.995,1196.48389033023,3.07790685557145,3.39794000867204,0.777789187434867,2.30011766813658,2.35654833908204,"Victoria","magnolia_grandiflora",NA,"non-native","evergreen",0.0300380350211655,"fail","normal","small"
"established tree transplanters","corymbia_maculata","2016-06-29","cm_150",150,48.995,68.695,4.997,244.828015,2.38886111144648,2.17609125905568,0.698709349442587,1.69015176200389,1.83692512786838,"Victoria","corymbia_maculata",NA,"native","evergreen",0.101989998979488,"fail","big","normal"
"established tree transplanters","elaeocarpus_reticulatus","2016-06-29","er_45",45,38.755,48.705,2.208,85.57104,1.93232681028211,1.65321251377534,0.343999069057161,1.58832774122495,1.68757354768168,"Victoria","elaeocarpus_reticulatus",NA,"native","evergreen",0.056973293768546,"fail","big","normal"
"established tree transplanters","magnolia_grandiflora_littlegem","2016-06-29","mg_75",75,38.06,47.145,2.168,82.51408,1.91652806181735,1.8750612633917,0.336059277866349,1.580468783951,1.67343564007326,"Victoria","magnolia_grandiflora","littlegem","non-native","evergreen",0.056962690488702,"pass","normal","normal"
"established tree transplanters","elaeocarpus_reticulatus","2016-06-29","er_45",45,30.58,37.205,2.168,66.29744,1.82149675894265,1.65321251377534,0.336059277866349,1.4854374810763,1.57060130887357,"Victoria","elaeocarpus_reticulatus",NA,"native","evergreen",0.0708960104643558,"pass","normal","normal"
"established tree transplanters","lophostemon_confertus","2016-06-29","lc_100",100,40.06,50.21,4.189,167.81134,2.22482130531878,2,0.622110360361219,1.60271094495756,1.70079022137435,"Victoria","lophostemon_confertus",NA,"native","evergreen",0.104568147778332,"fail","big","normal"
"established tree transplanters","ulmus_parvifolia","2016-06-29","um_300",300,70.005,94.815,5.215,365.076075,2.56238337270339,2.47712125471966,0.71725431276255,1.84512905994084,1.97687704938344,"Victoria","ulmus_parvifolia",NA,"non-native","deciduous",0.0744946789515035,"pass","normal","normal"
"established tree transplanters","lophostemon_confertus","2016-06-29","lc_100",100,48.86,62.885,4.043,197.54098,2.29565720397109,2,0.606703741333674,1.68895346263742,1.79854706525273,"Victoria","lophostemon_confertus",NA,"native","evergreen",0.0827466230045027,"fail","big","normal"
"established tree transplanters","corymbia_maculata","2016-06-29","cm_500",500,78.785,103.61,6.134,483.26719,2.68418731099726,2.69897000433602,0.787743771646467,1.8964435393508,2.01540167370295,"Victoria","corymbia_maculata",NA,"native","evergreen",0.0778574601764295,"pass","normal","normal"
"established tree transplanters","waterhousea_floribunda","2016-06-29","wh_100",100,45.46,66.175,3.933,178.79418,2.2523533777987,2,0.594723946409747,1.65762943138895,1.82069394997339,"Victoria","waterhousea_floribunda",NA,"native","evergreen",0.0865156181258249,"fail","big","normal"
"established tree transplanters","elaeocarpus_reticulatus","2016-06-29","er_45",45,38.165,46.915,2.561,97.740565,1.99007484518605,1.65321251377534,0.40840957846843,1.58166526671762,1.67131172066177,"Victoria","elaeocarpus_reticulatus",NA,"native","evergreen",0.0671033669592559,"fail","big","normal"
"established tree transplanters","araucaria_heterophylla","2016-06-29","ah_100",100,61.14,73.12,4.344,265.59216,2.42421525097086,2,0.63788981658079,1.78632543439007,1.86403618272577,"Victoria","araucaria_heterophylla",NA,"native","evergreen",0.0710500490677134,"fail","big","normal"
"established tree transplanters","waterhousea_floribunda","2016-06-29","wh_300",300,66.455,81.445,3.74,248.5417,2.39539926454045,2.47712125471966,0.57287160220048,1.82252766233997,1.91086442763701,"Victoria","waterhousea_floribunda",NA,"native","evergreen",0.0562786848243172,"fail","normal","small"
"established tree transplanters","waterhousea_floribunda","2016-06-29","wh_100",100,45.28,71.12,3.735,169.1208,2.22819702433163,2,0.572290606151418,1.65590641818022,1.85199174796216,"Victoria","waterhousea_floribunda",NA,"native","evergreen",0.0824867491166078,"fail","big","normal"
"established tree transplanters","ficus_microcarpa_hilliiflash","2016-06-29","fm_500",500,100.92,113.975,4.32,435.9744,2.63946098866045,2.69897000433602,0.635483746814912,2.00397724184554,2.056809600874,"Victoria","ficus_microcarpa","hilliiflash","native","evergreen",0.0428061831153389,"pass","normal","normal"
"established tree transplanters","araucaria_heterophylla","2016-06-29","ah_200",200,96.13,119.485,4.519,434.41147,2.63790128364328,2.30102999566398,0.655042341331202,1.98285894231208,2.07731338791079,"Victoria","araucaria_heterophylla",NA,"native","evergreen",0.0470092582960574,"fail","big","normal"
"established tree transplanters","lophostemon_confertus","2016-06-29","lc_200",200,58.995,76.41,5.047,297.747765,2.47384851019911,2.30102999566398,0.703033304733686,1.77081520546543,1.88315019968328,"Victoria","lophostemon_confertus",NA,"native","evergreen",0.085549622849394,"fail","big","normal"
"established tree transplanters","jacaranda_mimosifolia","2016-06-29","jm_75",75,38.22,59.725,2.751,105.14322,2.02178127310868,1.8750612633917,0.439490590389684,1.58229068271899,1.77615615842192,"Victoria","jacaranda_mimosifolia",NA,"non-native","deciduous",0.071978021978022,"pass","normal","normal"
"established tree transplanters","angophora_costata","2016-06-29","ac_100",100,40.935,52.105,4.396,179.95026,2.25515247847703,2,0.643057683751453,1.61209479472558,1.71687940023271,"Victoria","angophora_costata",NA,"native","evergreen",0.107389764260413,"fail","big","normal"
"established tree transplanters","corymbia_maculata","2016-06-29","cm_500",500,82.09,101.95,6.3,517.167,2.71363080511953,2.69897000433602,0.799340549453582,1.91429025566595,2.00838723011416,"Victoria","corymbia_maculata",NA,"native","evergreen",0.0767450359361676,"pass","normal","normal"
"established tree transplanters","araucaria_heterophylla","2016-06-29","ah_100",100,61.86,72.02,4.045,250.2237,2.39832844161545,2,0.606918525948291,1.79140991566716,1.85745311703527,"Victoria","araucaria_heterophylla",NA,"native","evergreen",0.065389589395409,"fail","big","normal"
"established tree transplanters","lophostemon_confertus","2016-06-29","lc_100",100,44.635,54.585,4.024,179.61124,2.25433351115775,2,0.604657972047871,1.64967553910988,1.73707331464192,"Victoria","lophostemon_confertus",NA,"native","evergreen",0.0901534670101938,"fail","big","normal"
"established tree transplanters","lagerstroemia_indica_tuscarora","2016-06-29","lt_200",200,89.175,102.695,5.334,475.65945,2.67729612936425,2.30102999566398,0.727053011353857,1.95024311801039,2.01154929924216,"Victoria","lagerstroemia_indica","tuscarora","non-native","deciduous",0.0598149705634987,"fail","big","normal"
"established tree transplanters","jacaranda_mimosifolia","2016-06-29","jm_75",75,40.975,58.36,3.257,133.455575,2.12533672080741,1.8750612633917,0.512817758564873,1.61251896224254,1.76611528322141,"Victoria","jacaranda_mimosifolia",NA,"non-native","deciduous",0.0794874923733984,"fail","big","normal"
"established tree transplanters","jacaranda_mimosifolia","2016-06-29","jm_75",75,34.275,56.035,3.202,109.74855,2.04039879104483,1.8750612633917,0.505421327583281,1.53497746346155,1.74845937626958,"Victoria","jacaranda_mimosifolia",NA,"non-native","deciduous",0.0934208606856309,"pass","normal","normal"
"established tree transplanters","lophostemon_confertus","2016-06-29","lc_200",200,59.6,74.02,5.405,322.138,2.50804195802957,2.30102999566398,0.732795698289329,1.77524625974024,1.86934908075909,"Victoria","lophostemon_confertus",NA,"native","evergreen",0.0906879194630873,"fail","big","normal"
"established tree transplanters","zelkova_serrata_greenvase","2016-06-29","zs_150",150,42.575,70.875,4.059,172.811925,2.23757370795192,2.17609125905568,0.608419051317285,1.62915465663464,1.85049307190096,"Victoria","zelkova_serrata","greenvase","non-native","deciduous",0.0953376394597769,"pass","normal","normal"
"established tree transplanters","araucaria_heterophylla","2016-06-29","ah_200",200,93.305,109.905,4.461,416.233605,2.61933714045249,2.30102999566398,0.649432223241617,1.96990491721088,2.04101745059469,"Victoria","araucaria_heterophylla",NA,"native","evergreen",0.0478109426075773,"fail","big","normal"
"established tree transplanters","araucaria_heterophylla","2016-06-29","ah_200",200,96.055,107.905,4.345,417.358975,2.62050975712339,2.30102999566398,0.637989780784685,1.9825199763387,2.03304156907678,"Victoria","araucaria_heterophylla",NA,"native","evergreen",0.045234501067097,"fail","big","normal"
"established tree transplanters","elaeocarpus_reticulatus","2016-06-29","er_100",100,37.885,43.985,3.688,139.71988,2.14525820396704,2,0.566790912381592,1.57846729158545,1.6433045963068,"Victoria","elaeocarpus_reticulatus",NA,"native","evergreen",0.0973472350534512,"pass","normal","normal"
"established tree transplanters","zelkova_serrata_greenvase","2016-06-29","zs_150",150,42.5,59.715,4.561,193.8425,2.28744900229125,2.17609125905568,0.659060072240938,1.62838893005031,1.77608343663978,"Victoria","zelkova_serrata","greenvase","non-native","deciduous",0.107317647058824,"pass","normal","normal"
"established tree transplanters","waterhousea_floribunda","2016-06-29","wh_100",100,44.915,56.355,3.249,145.928835,2.16414111536204,2,0.511749711344983,1.65239140401705,1.75093245411907,"Victoria","waterhousea_floribunda",NA,"native","evergreen",0.0723366358677502,"pass","normal","normal"
"established tree transplanters","liquidambar_styraciflua","2016-06-29","ls_300",300,107.588741530121,149.923956392565,7.1,763.880064863861,2.8830251763026,2.47712125471966,0.851258348719075,2.03176682758352,2.17587103443476,"Victoria","liquidambar_styraciflua",NA,"non-native","deciduous",0.0659920350310284,"fail","big","normal"
"established tree transplanters","quercus_palustris","2016-06-29","qp_95in",2500,147.5,176.5,9.43,1390.925,3.14330371305151,3.39794000867204,0.974511692737328,2.16879202031418,2.24674470972384,"Victoria","quercus_palustris",NA,"non-native","deciduous",0.0639322033898305,"fail","normal","small"
"established tree transplanters","quercus_palustris","2016-06-29","qp_95in",2500,129.5,165,7.82,1012.69,3.00547652147712,3.39794000867204,0.893206753059848,2.11226976841727,2.21748394421391,"Victoria","quercus_palustris",NA,"non-native","deciduous",0.0603861003861004,"fail","normal","small"
"established tree transplanters","zelkova_serrata_greenvase","2016-06-29","zs_150",150,42.465,54.72,4.165,176.866725,2.24764613416359,2.17609125905568,0.619615005742806,1.62803112842078,1.73814608871206,"Victoria","zelkova_serrata","greenvase","non-native","deciduous",0.0980807724008007,"pass","normal","normal"
"established tree transplanters","waterhousea_floribunda","2016-06-29","wh_100",100,44.105,57.465,3.398,149.86879,2.17571120094689,2,0.531223374533027,1.64448782641386,1.75940341103876,"Victoria","waterhousea_floribunda",NA,"native","evergreen",0.0770434191134792,"pass","normal","normal"
"established tree transplanters","tristaniopsis_laurina_luscious","2016-06-29","tl_75",75,39.345,52.795,2.887,113.589015,2.05533633352676,1.8750612633917,0.46044678388072,1.59488954964603,1.72259279421503,"Victoria","tristaniopsis_laurina","luscious","native","evergreen",0.0733765408565256,"pass","normal","normal"
