batch_id,species,volume,treenumb,canopy_top,canopy_bottom,branchper30,maxbranchradius,leafarea1,leafarea2,leafarea3,leafmass1,leafmass2,leafmass3
3631.1,quercus_virginiana ,600,8,487.7,163,5,103,8.6,11,9,0.11,0.165,0.136
3631.1,quercus_virginiana ,600,9,513.2,153,4,87,6.9,7,7.4,0.107,0.126,0.134
3631.1,quercus_virginiana ,600,10,482.9,153,6,87,13.9,8,10.2,0.19,0.118,0.159
3709.1,ulmus_parvifolia_todd,700,1,610.4,195,3,130,14,14,10,0.106,0.098,0.077
3709.1,ulmus_parvifolia_todd,700,2,584.2,192,7,110,21.2,17,13.8,0.173,0.172,0.134
3709.1,ulmus_parvifolia_todd,700,3,649.1,182,5,159,16.1,15.9,14,0.172,0.166,0.145
3709.1,ulmus_parvifolia_todd,700,4,591,184,4,140,19.7,17.7,17.4,0.208,0.188,0.174
3784.9,waterhousea_floribunda,600,1,562.5,140,3,211,24.8,32.7,30.7,0.31,0.46,0.43
3784.9,waterhousea_floribunda,600,2,512,140,3,200,26.6,20.5,33.1,0.25,0.23,0.4
3994,zelkova_serrata_greenvase,400,1,503.7,173,3,140,10.2,11.7,10.6,0.064,0.075,0.069
3994,zelkova_serrata_greenvase,400,2,486.4,153,2,158,22.1,19.1,14.3,0.124,0.098,0.069
3994,zelkova_serrata_greenvase,400,3,482.4,150,2,134,9,9.2,11.7,0.037,0.063,0.081
3994,zelkova_serrata_greenvase,400,4,480.4,169,2,112,13.9,13.4,12.9,0.075,0.076,0.076
3994,zelkova_serrata_greenvase,400,5,518.7,140,3,136,12.1,11.4,10.3,0.093,0.075,0.072
3994,zelkova_serrata_greenvase,400,6,516.7,134,2,95,11,13.6,11.9,0.081,0.095,0.078
3994,zelkova_serrata_greenvase,400,7,483,150,2,109,16.2,15.5,19.4,0.124,0.116,0.145
3994,zelkova_serrata_greenvase,400,8,475.7,180,2,153,14.6,16.9,14.8,0.103,0.096,0.133
3994,zelkova_serrata_greenvase,400,9,477,194,3,128,10.4,10.8,17.1,0.064,0.067,0.12
3994,zelkova_serrata_greenvase,400,10,456.7,162,2,129,9.4,7.8,17.2,0.052,0.041,0.114
