batch_id,species,volume,treenumb,canopy_top,canopy_bottom,branchper30,maxbranchradius,leafarea1,leafarea2,leafarea3,leafmass1,leafmass2,leafmass3
C106,waterhousea_floribunda,35,5,147.5,50,7,69,14.6,17.9,15.5,0.2,0.23,0.21
C106,waterhousea_floribunda,35,6,107.3,18,5,54,15,22,18.5,0.22,0.3,0.22
C106,waterhousea_floribunda,35,7,130,30,10,49,15.6,21.5,16.1,0.22,0.3,0.22
C106,waterhousea_floribunda,35,8,123.4,26,9,42,14.5,15.4,14.9,0.21,0.21,0.22
C106,waterhousea_floribunda,35,9,164.2,55,9,67,26.1,25.5,15,0.34,0.32,0.23
C106,waterhousea_floribunda,35,10,147.5,46,10,87,19.7,9.3,18.1,0.26,0.13,0.25
A46,waterhousea_floribunda,100,1,207.7,81,5,70,22.5,31,23.6,0.31,0.41,0.32
A46,waterhousea_floribunda,100,2,234.8,72,8,73,30.8,29.6,19.6,0.34,0.31,0.23
A46,waterhousea_floribunda,100,3,176.5,84,10,63,17.4,21.1,26.4,0.16,0.24,0.26
A46,waterhousea_floribunda,100,4,165.1,45,4,101,19,17.6,20.3,0.23,0.19,0.22
A46,waterhousea_floribunda,100,5,205,59,3,92,18.7,22,21,0.22,0.26,0.25
A46,waterhousea_floribunda,100,6,152.8,72,4,82,22,26.2,28.4,0.23,0.31,0.31
A46,waterhousea_floribunda,100,7,168.2,84,9,68,12.3,15.5,22.8,0.16,0.19,0.27
A46,waterhousea_floribunda,100,8,202.3,56,4,110,35.4,28.7,19.7,0.46,0.36,0.18
A46,waterhousea_floribunda,100,9,167.3,67,5,87,23.3,21.7,19.4,0.23,0.25,0.24
A46,waterhousea_floribunda,100,10,145.2,47,6,91,15.3,11.4,16.4,0.2,0.16,0.21
