"species","nursery","date","batch_id","volume","calliper300","rcd","height_m","sizeindex","logSI","logvol","logH","logD","logRCD","climate_region","genus_species","variety","origin","leaf_type"
"agonis_flexuosa","benara","2016-09-12","E50011",30,17.51,26.25,1.266,22.16766,1.34571985176478,1.47712125471966,0.102433705681336,1.24328614608345,1.41912930774198,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","benara","2016-09-12","E50011",30,17.79,27.01,1.334,23.73186,1.37533177766446,1.47712125471966,0.12515582958053,1.25017594808392,1.43152458418745,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","benara","2016-09-12","E50011",30,17.885,33.495,1.237,22.123745,1.34485864411411,1.47712125471966,0.0923696996291207,1.25248894448499,1.52497998212712,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","benara","2016-09-12","E50011",30,18,25.16,1.315,23.67,1.37419825792908,1.47712125471966,0.118925752825777,1.25527250510331,1.40071063677323,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","benara","2016-09-12","E50011",30,18.015,30.765,1.196,21.54594,1.33336544611098,1.47712125471966,0.077731179652392,1.25563426645859,1.48805691942405,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","benara","2016-09-12","E50011",30,19.1,25.445,1.291,24.6581,1.39195960951415,1.47712125471966,0.11092624226642,1.28103336724773,1.40560245520931,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","benara","2016-09-12","E50011",30,26.945,34.1,1.02,27.4839,1.43907835969396,1.47712125471966,0.00860017176191757,1.43047818793204,1.5327543789925,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","arborwest","2016-09-16","C51",35,20.595,36.1,1.164,23.97258,1.37971477660631,1.54406804435028,0.0659529803138697,1.31376179629244,1.55750720190566,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","arborwest","2016-09-16","C51",35,20.79,26.875,1.457,30.29103,1.48131404110146,1.54406804435028,0.16345955176999,1.31785448933147,1.42934847292366,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","freshford","2016-11-01","AF_20",20,9.78,15.83,1.127,11.02206,1.04226277083371,1.30102999566398,0.0519239160461065,0.990338854787602,1.19948091486236,"South Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","ellenby tree farm","2016-09-12","14192",75,14.885,37.635,1.275,18.978375,1.27825902375272,1.8750612633917,0.105510184769974,1.17274883898274,1.57559192037029,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","ellenby tree farm","2016-09-12","14192",75,18.81,24.965,1.595,30.00195,1.47714948294358,1.8750612633917,0.2027606873932,1.27438879555038,1.39733157039113,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","ellenby tree farm","2016-09-12","14192",75,23.24,38.785,1.527,35.48748,1.55007516077471,1.8750612633917,0.183839037056421,1.36623612371829,1.5886637957802,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","benara","2016-09-12","50324",400,103.48,115.375,3.932,406.88336,2.6094699292046,2.60205999132796,0.594613509160098,2.01485642004451,2.06211171403397,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","benara","2016-09-12","E50011",30,20.79,26.435,1.459,30.33261,1.48190978122492,1.47712125471966,0.164055291893452,1.31785448933147,1.42217931474113,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","benara","2016-09-12","E50011",30,21.175,33.105,1.311,27.760425,1.44342611069283,1.47712125471966,0.117602691690084,1.32582341900274,1.51989359221734,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","benara","2016-09-12","E50011",30,21.34,28.39,1.141,24.34894,1.38648005950667,1.47712125471966,0.0572856444182146,1.32919441508845,1.45316539252586,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","freshford","2016-11-01","AF_20",20,10.82,17.2,1.24,13.4168,1.12764894593279,1.30102999566398,0.0934216851622351,1.03422726077055,1.23552844690755,"South Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","ellenby tree farm","2016-09-12","12973",35,17.97,24,1.454,26.12838,1.41711248363199,1.54406804435028,0.162564406523019,1.25454807710897,1.38021124171161,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","benara","2016-09-12","E50011",30,19.355,27.815,1.386,26.82603,1.42855640593076,1.47712125471966,0.141763230275788,1.28679317565497,1.44427906427685,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","freshford","2016-11-01","AF_20",20,10.915,17.64,1.24,13.5346,1.13144542520739,1.30102999566398,0.0934216851622351,1.03802374004516,1.2464985807958,"South Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","ellenby tree farm","2016-09-12","12973",35,18.25,27.225,1.149,20.96925,1.32158289748078,1.54406804435028,0.0603200286882852,1.26126286879249,1.43496788842781,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","ellenby tree farm","2016-09-12","12973",35,18.61,36.58,1.415,26.33315,1.42050281299108,1.54406804435028,0.150756439860309,1.26974637313077,1.5632437011404,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","ellenby tree farm","2016-09-12","12973",35,19.42,25.395,1.195,23.2069,1.36561713085614,1.54406804435028,0.0773679052841565,1.28824922557199,1.40474821716462,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","ellenby tree farm","2016-09-12","12973",35,19.455,26.74,1.135,22.081425,1.3440270966689,1.54406804435028,0.0549958615291415,1.28903123513976,1.42716140292597,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","ellenby tree farm","2016-09-12","12973",35,19.46,29.88,1.418,27.59428,1.44081906677938,1.54406804435028,0.151676230847048,1.28914283593233,1.47538059314336,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","ellenby tree farm","2016-09-12","12973",35,19.75,31.34,1.384,27.334,1.43670319008322,1.54406804435028,0.141136090120739,1.29556709996248,1.49609899213257,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","ellenby tree farm","2016-09-12","12973",35,19.9,27.035,1.394,27.7406,1.4431158501717,1.54406804435028,0.144262773761991,1.29885307640971,1.43192637391164,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","ellenby tree farm","2016-09-12","12973",35,20.105,34.66,1.117,22.457285,1.35135725055454,1.54406804435028,0.0480531731156091,1.30330407743893,1.5398285583779,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","arborwest","2016-09-16","M29",200,43.94,54.815,2.43,106.7742,2.0284663261828,2.30102999566398,0.385606273598312,1.64286005258449,1.73889941844458,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","arborwest","2016-09-16","M29",200,43.995,62.215,2.481,109.151595,2.03803008630844,2.30102999566398,0.394626764272209,1.64340332203623,1.79389510546018,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","arborwest","2016-09-16","M29",200,48.635,54.525,2.355,114.535425,2.05893983167642,2.30102999566398,0.371990911464915,1.6869489202115,1.73659567425074,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","arborwest","2016-09-16","M29",200,50.415,64.14,2.601,131.129415,2.11770012372103,2.30102999566398,0.415140352195873,1.70255977152516,1.80712895559242,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","arborwest","2016-09-16","M29",200,56.495,81.095,2.917,164.795915,2.2169464421005,2.30102999566398,0.464936429121733,1.75201001297877,1.90899407814025,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","arborwest","2016-09-16","M29",200,58.605,72.135,2.307,135.201735,2.13098226480156,2.30102999566398,0.363047594521093,1.76793467028047,1.85814603612949,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","freshford","2016-11-01","AF_20",20,6.97,12.08,1.003,6.99091,0.844533711118428,1.30102999566398,0.00130093302041807,0.843232778098009,1.08206693428511,"South Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","freshford","2016-11-01","AF_20",20,7.385,12.25,1.261,9.312485,0.96906558622105,1.30102999566398,0.100715086573082,0.868350499647968,1.08813608870055,"South Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","freshford","2016-11-01","AF_20",20,7.47,13.12,1.12,8.3664,0.92253862448558,1.30102999566398,0.0492180226701817,0.873320601815399,1.11793383503964,"South Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","benara","2016-09-12","E50011",30,16.81,28.8,1.241,20.86121,1.3193394949382,1.47712125471966,0.0937717814987298,1.22556771343947,1.45939248775923,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","arborwest","2016-09-16","C51",35,18.47,30.285,1.825,33.70775,1.52772976423273,1.54406804435028,0.261262868792493,1.26646689544024,1.48122757799932,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","arborwest","2016-09-16","C51",35,19.225,29.925,1.54,29.6065,1.47138706930993,1.54406804435028,0.187520720836463,1.28386634847347,1.47603415907845,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","arborwest","2016-09-16","C51",35,19.51,29.97,1.663,32.44513,1.51114951861404,1.54406804435028,0.220892249219519,1.29025726939452,1.47668674294564,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","freshford","2016-11-01","AF_20",20,9.325,15.195,1.058,9.86585,0.994134508179892,1.30102999566398,0.024485667699167,0.969648840480725,1.18170070441596,"South Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","freshford","2016-11-01","AF_20",20,9.325,15.53,1.036,9.6607,0.985008595889939,1.30102999566398,0.0153597554092142,0.969648840480725,1.19117145572856,"South Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","freshford","2016-11-01","AF_20",20,9.485,14.845,1.235,11.713975,1.06870429282037,1.30102999566398,0.0916669575956846,0.977037335224681,1.17158020193206,"South Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","freshford","2016-11-01","AF_20",20,9.59,12.3,1.065,10.21335,1.00916821494542,1.30102999566398,0.0273496077747565,0.981818607170664,1.0899051114394,"South Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","arborwest","2016-09-16","C51",35,20.335,30.97,1.376,27.98096,1.4468626106401,1.54406804435028,0.138618433899492,1.30824417674061,1.49094120535679,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","freshford","2016-11-01","AF_20",20,9.735,14.365,1.044,10.16334,1.00703645452229,1.30102999566398,0.0187004986662434,0.98833595585605,1.15730563032797,"South Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","freshford","2016-11-01","AF_20",20,9.76,13.065,1.205,11.7608,1.07043686457758,1.30102999566398,0.0809870469108872,0.989449817666692,1.11610941406334,"South Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","ellenby tree farm","2016-09-12","14192",75,13.5,33.745,1.195,16.1325,1.20770167377916,1.8750612633917,0.0773679052841565,1.13033376849501,1.52820943247741,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","arborwest","2016-09-16","J-Block",500,101.225,123.495,4.34,439.3165,2.64277751495296,2.69897000433602,0.637489729512511,2.00528778544045,2.0916493744672,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","arborwest","2016-09-16","J-Block",500,103.025,113.25,4.49,462.58225,2.66518896419995,2.69897000433602,0.652246341003323,2.01294262319663,2.05403821068487,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","benara","2016-09-12","50324",400,96.165,119.395,2.846,273.68559,2.43725193168768,2.60205999132796,0.454234895748266,1.98301703593941,2.07698613987646,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","arborwest","2016-09-16","J-Block",500,104.665,110.465,3.946,413.00809,2.61595855869744,2.69897000433602,0.596157080916172,2.01980147778126,2.04322469689295,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","benara","2016-09-12","50324",400,113.255,122.34,3.955,447.923525,2.65120387224462,2.60205999132796,0.597146487833695,2.05405738441092,2.08756847616178,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","benara","2016-09-12","60100",500,98.325,94.14,3.45,339.22125,2.53048305015506,2.69897000433602,0.537819095073274,1.99266395508178,1.97377419397058,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","benara","2016-09-12","60100",500,98.535,116.57,3.176,312.94716,2.4954710146785,2.69897000433602,0.501880493755059,1.99359052092344,2.06658679647069,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","benara","2016-09-12","60100",500,107.775,118.215,4.806,517.96665,2.71430179799381,2.69897000433602,0.681783766467881,2.03251803152593,2.07267258656141,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","freshford","2016-11-01","AF_20",20,10.89,14.865,1.12,12.1968,1.08624590242596,1.30102999566398,0.0492180226701817,1.03702787975578,1.17216491354096,"South Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","freshford","2016-11-01","AF_20",20,10.895,15.145,1.13,12.31135,1.09030567806569,1.30102999566398,0.0530784434834197,1.03722723458227,1.18026927766887,"South Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","ellenby tree farm","2016-09-12","13705",150,42.48,57.975,2.255,95.7924,1.98133105428739,2.17609125905568,0.353146546213979,1.62818450807341,1.76324075731003,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","ellenby tree farm","2016-09-12","13705",150,42.835,46.045,1.758,75.30393,1.87681764197462,2.17609125905568,0.245018870737753,1.63179877123687,1.66318247730584,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","ellenby tree farm","2016-09-12","13705",150,43.59,54.15,1.931,84.17229,1.92516914279708,2.17609125905568,0.285782273779395,1.63938686901768,1.73359846096134,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","ellenby tree farm","2016-09-12","13705",150,44.065,56.975,1.887,83.150655,1.91986567462307,2.17609125905568,0.275771900164931,1.64409377445814,1.75568433385241,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","ellenby tree farm","2016-09-12","13705",150,44.245,52.945,2.018,89.28641,1.95078536133924,2.17609125905568,0.304921161900892,1.64586419943835,1.72382495264104,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","ellenby tree farm","2016-09-12","13705",150,44.275,54.67,2.612,115.6463,2.06313174246515,2.17609125905568,0.416973172603036,1.64615856986211,1.73774907389156,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","ellenby tree farm","2016-09-12","13705",150,46.245,47.76,1.854,85.73823,1.93317451359067,2.17609125905568,0.268109729808478,1.66506478378219,1.67906431812131,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","ellenby tree farm","2016-09-12","13705",150,46.975,49.975,1.985,93.245375,1.9696272998717,2.17609125905568,0.297760511099134,1.67186678877256,1.69875280279015,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","ellenby tree farm","2016-09-12","13765",300,48.415,67.475,2.494,120.74701,2.0818763853318,2.47712125471966,0.396896449142524,1.68497993618928,1.82914289322855,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","freshford","2016-11-01","AF_20",20,12.54,14.48,1.271,15.93834,1.20244308704871,1.30102999566398,0.104145550554008,1.0982975364947,1.16076856186113,"South Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","freshford","2016-11-01","AF_20",20,12.79,16.68,1.317,16.84443,1.22645631944044,1.30102999566398,0.119585774961784,1.10687054447865,1.22219604630172,"South Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","adelaide advanced","2016-11-04","AF_18",18,16.595,21.28,1.983,32.907885,1.51729997094993,1.25527250510331,0.297322714205303,1.21997725674462,1.32797162362301,"South Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","adelaide advanced","2016-11-04","AF_18",18,16.16,20.39,1.67,26.9872,1.43115782758615,1.25527250510331,0.222716471147583,1.20844135643857,1.30941722577814,"South Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","arborwest","2016-09-16","C51",35,17.515,27.25,1.559,27.305885,1.43625625684255,1.54406804435028,0.192846115188842,1.24341014165371,1.43536650661266,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","arborwest","2016-09-16","C51",35,17.7,27.3,1.222,21.6294,1.33504447226834,1.54406804435028,0.0870712059065354,1.24797326636181,1.43616264704076,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","arborwest","2016-09-16","C51",35,17.705,24.42,1.537,27.212585,1.43476979859387,1.54406804435028,0.186673867499745,1.24809593109413,1.38774565960886,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","arborwest","2016-09-16","C51",35,17.95,25.625,1.5,26.925,1.43015571197002,1.54406804435028,0.176091259055681,1.25406445291434,1.40866387406381,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","arborwest","2016-09-16","C51",35,18.13,24.345,1.447,26.23411,1.41886633521455,1.54406804435028,0.160468531119037,1.25839780409551,1.38640977888191,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","ellenby tree farm","2016-09-12","13765",300,69.695,87.91,3.119,217.378705,2.33721699718371,2.47712125471966,0.494015374757144,1.84320162242657,1.94403828005442,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","freshford","2016-11-01","AF_20",20,9.045,17.12,1.085,9.813825,0.991838309380381,1.30102999566398,0.0354297381845483,0.956408571195833,1.23350376034113,"South Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","freshford","2016-11-01","AF_20",20,9.165,19,1.444,13.23426,1.12169966253186,1.30102999566398,0.15956719323362,0.962132469298235,1.27875360095283,"South Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","freshford","2016-11-01","AF_20",20,9.24,15.455,1,9.24,0.965671971220107,1.30102999566398,0,0.965671971220107,1.18906900939932,"South Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","freshford","2016-11-01","AF_20",20,9.02,15.765,1.065,9.6063,0.982556145316698,1.30102999566398,0.0273496077747565,0.955206537541942,1.19769397508392,"South Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","ellenby tree farm","2016-09-12","13765",300,73.56,102.35,3.263,240.02628,2.38025879435391,2.47712125471966,0.513617073787875,1.86664172056604,2.01008784699852,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","ellenby tree farm","2016-09-12","13765",300,74.855,92.32,3.061,229.131155,2.36008414429491,2.47712125471966,0.485863329597335,1.87422081469758,1.96529579581166,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","ellenby tree farm","2016-09-12","13765",300,77.455,106.73,3.83,296.65265,2.47224823224616,2.47712125471966,0.583198773968623,1.88904945827753,2.02828650942628,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","freshford","2016-11-01","AF_20",20,9.68,16.245,1.176,11.38368,1.05628267904851,1.30102999566398,0.0704073217401197,0.985875357308394,1.210719715681,"South Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","ellenby tree farm","2016-09-12","13765",300,83.45,93.525,3.065,255.77425,2.4078568198697,2.47712125471966,0.486430478854434,1.92142634101527,1.97092771687024,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","ellenby tree farm","2016-09-12","13765",300,87.12,94.225,3.157,275.03784,2.43939244863994,2.47712125471966,0.499274581892217,1.94011786674772,1.97416614612164,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","arborwest","2016-09-16","J-Block",500,98.05,107.515,4.184,410.2412,2.61303927386302,2.69897000433602,0.621591675859218,1.9914475980038,2.0314690592542,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","benara","2016-09-12","50324",400,88.77,104.975,3.259,289.30143,2.46135058034544,2.60205999132796,0.513084360465144,1.9482662198803,2.02108588330998,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","benara","2016-09-12","50324",400,91.855,108.81,3.131,287.598005,2.45878586912219,2.60205999132796,0.495683067616915,1.96310280150528,2.0366688103001,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","arborwest","2016-09-16","J-Block",500,103.845,120.29,4.4,456.918,2.6598382671533,2.69897000433602,0.643452676486187,2.01638559066712,2.08022952488487,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","benara","2016-09-12","50324",400,93.455,110.93,4.096,382.79168,2.58296248979092,2.60205999132796,0.612359947967774,1.97060254182314,2.04504901298896,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","arborwest","2016-09-16","J-Block",500,106.325,110.415,3.964,421.4723,2.6247690371993,2.69897000433602,0.598133645813238,2.02663539138606,2.04302807678732,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","arborwest","2016-09-16","J-Block",500,109.645,124.015,4.35,476.95575,2.6784780888467,2.69897000433602,0.638489256954637,2.03998883189206,2.09347421760774,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","arborwest","2016-09-16","C51",35,13.01,20.345,1.925,25.04425,1.39870803040611,1.54406804435028,0.28443073384452,1.11427729656159,1.3084576941893,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","arborwest","2016-09-16","C51",35,13.72,20.17,1.26,17.2872,1.2377246564883,1.54406804435028,0.100370545117563,1.13735411137073,1.30470589821277,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","benara","2016-09-12","E50011",30,21.51,35,1.606,34.54506,1.53838595133012,1.47712125471966,0.205745540942662,1.33264041038746,1.54406804435028,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","arborwest","2016-09-16","C51",35,31.355,21.5,1.355,42.486025,1.62824610032179,1.54406804435028,0.131939295210425,1.49630680511137,1.33243845991561,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","ellenby tree farm","2016-09-12","14192",75,30,49.22,1.452,43.56,1.63908787108374,1.8750612633917,0.161966616364075,1.47712125471966,1.69214160936678,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","ellenby tree farm","2016-09-12","14192",75,30.38,39.14,1.519,46.14722,1.66414554338955,1.8750612633917,0.181557773862786,1.48258776952677,1.59262082132198,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","ellenby tree farm","2016-09-12","14192",75,30.58,43.285,1.415,43.2707,1.63619392093661,1.8750612633917,0.150756439860309,1.4854374810763,1.63633742185331,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","ellenby tree farm","2016-09-12","14192",75,31.555,42.885,1.77,55.85235,1.7470414508726,1.8750612633917,0.247973266361807,1.49906818451079,1.63230541441367,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","arborwest","2016-09-16","M29",200,40.39,55.5,2.147,86.71733,1.93810589760624,2.30102999566398,0.331832044436249,1.60627385316999,1.74429298312268,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","arborwest","2016-09-16","M29",200,40.565,57.355,2.637,106.969905,2.02926161010731,2.30102999566398,0.421110129793434,1.60815148031387,1.75857128409877,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","arborwest","2016-09-16","M29",200,40.625,52.615,2.221,90.228125,1.9553419325354,2.30102999566398,0.346548558548474,1.60879337398693,1.72110957473441,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","ellenby tree farm","2016-09-12","11980",500,84.735,107.68,4.537,384.442695,2.58483161305803,2.69897000433602,0.656768779266017,1.92806283379201,2.0321350468799,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","ellenby tree farm","2016-09-12","11980",500,85.265,105.125,3.954,337.13781,2.52780746137157,2.69897000433602,0.597036664977654,1.93077079639392,2.02170600880597,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","ellenby tree farm","2016-09-12","11980",500,87.06,125.165,4.04,351.7224,2.54620002793198,2.69897000433602,0.606381365110605,1.93981866282138,2.09748290369944,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","ellenby tree farm","2016-09-12","11980",500,87.395,98.82,4.225,369.243875,2.56731329998733,2.69897000433602,0.625826713285711,1.94148658670162,1.9948448495534,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","ellenby tree farm","2016-09-12","11980",500,91.385,130.015,4.724,431.70274,2.6351848051147,2.69897000433602,0.674309888941477,1.96087491617322,2.1139934603178,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","ellenby tree farm","2016-09-12","11980",500,92.42,111.645,4.66,430.6772,2.63415188087269,2.69897000433602,0.66838591669,1.96576596418269,2.04783927804755,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","ellenby tree farm","2016-09-12","11980",500,93.735,120.705,3.775,353.849625,2.5488187396883,2.69897000433602,0.576916955965207,1.97190178372309,2.08172526038264,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","ellenby tree farm","2016-09-12","11980",500,94.215,115.145,4.834,455.43531,2.65842669853139,2.69897000433602,0.684306646071631,1.97412005245975,2.06124508411914,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","benara","2016-09-12","E50011",30,14.08,24.435,1.352,19.03616,1.27957934641171,1.47712125471966,0.130976691605617,1.14860265480609,1.38801234336419,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","freshford","2016-11-01","AF_20",20,6.775,12.18,0.963,6.524325,0.814535586670978,1.30102999566398,-0.0163737128754655,0.830909299546443,1.08564728829686,"South Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","ellenby tree farm","2016-09-12","13765",300,64.935,71.49,3.367,218.636145,2.33972196125693,2.47712125471966,0.527243116388089,1.81247884486884,1.85424529706612,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","arborwest","2016-09-16","H-block",100,29.38,36.22,1.65,48.477,1.68553573566814,2,0.217483944213906,1.46805179145424,1.55894844597804,"Western Australia","agonis_flexuosa",NA,"native","evergreen"
"agonis_flexuosa","freshford","2016-11-01","AF_20",20,7.62,12.125,1.205,9.1821,0.962942018250488,1.30102999566398,0.0809870469108872,0.881954971339601,1.0836817472743,"South Australia","agonis_flexuosa",NA,"native","evergreen"
